anchor_log10,K_compute,kernel,N,sigma_pred,sigma_eff,sigma_eff_hard,ratio_obs_over_hard,median_abs_err,mean_abs_err,ks_D_eff,ks_p_eff
7,1000,paired_triangle,20,12.926979197595465,11.081550956645208,8.885275724834317,1.2471814381260344,8.447803790913895,8.844814416428562,0.1207393694408283,0.9151697355919889
7,2000,antipair_03,20,10.05796842851688,16.8703134499581,8.445182505768619,1.9976256804911627,11.275345449103042,13.337646088399925,0.16432229796425968,0.6126554411105332
7,2000,antipair_05,20,10.05796842851688,27.389347653519522,8.445182505768619,3.2431919185654996,20.70527505269274,21.943801402719693,0.1318509687170002,0.8525291147019413
7,2000,boundary_pair,20,10.05796842851688,8.393155743222577,8.445182505768619,0.9938394744565314,6.683976378291845,7.165726930333767,0.16433157245713956,0.6125835759975754
7,2000,half_int,20,10.05796842851688,8.405252781849219,8.445182505768619,0.9952718933081522,6.714206402772106,7.167387607356067,0.16716675600346428,0.5906861762938295
7,2000,hard,20,10.05796842851688,8.445182505768619,8.445182505768619,1.0,6.682295347680338,7.186494603310711,0.16053444980844708,0.6420891142272431
7,2000,paired_hann,20,10.05796842851688,8.680873783405954,8.445182505768619,1.027908369946575,6.728040484013036,7.142652089794865,0.08395900856547411,0.9982436270419691
7,2000,paired_riesz,20,10.05796842851688,8.463795358147538,8.445182505768619,1.002203960940596,6.788147060666233,7.4336116291699,0.27294234098435344,0.0835225251092955
7,2000,paired_triangle,20,10.05796842851688,9.033816520242278,8.445182505768619,1.0697005676397855,7.130188348470256,7.229983877408086,0.10014854880476629,0.9831034648500505
7,4000,antipair_03,20,7.760625762731245,17.046978965307083,6.061354888661608,2.8124040381128688,14.99138035881333,13.6969928532606,0.16721496479585712,0.5903152498278565
7,4000,antipair_05,20,7.760625762731245,28.098911583790535,6.061354888661608,4.635747633974123,24.951662774430588,22.249804273660992,0.212227717399857,0.29228692096101094
7,4000,boundary_pair,20,7.760625762731245,6.0542591672749415,6.061354888661608,0.9988293506126923,4.546323660528287,4.827507214748766,0.1520695650693655,0.7077956153156478
7,4000,half_int,20,7.760625762731245,6.059063182290988,6.061354888661608,0.9996219151637356,4.548183708684519,4.830886392039247,0.14845167844642534,0.7354456579251747
7,4000,hard,20,7.760625762731245,6.061354888661608,6.061354888661608,1.0,4.610634753247723,4.831581259606173,0.142417900945379,0.7802967857359023
7,4000,paired_hann,20,7.760625762731245,7.443448103928957,6.061354888661608,1.2280172074815645,5.363814269891009,6.406876685476163,0.16643717778254558,0.5963059570448724
7,4000,paired_riesz,20,7.760625762731245,6.660924222530047,6.061354888661608,1.0989167182720148,5.157271331758238,5.5942840567382515,0.16501843058402965,0.6072651064328546
7,4000,paired_triangle,20,7.760625762731245,7.324432475654508,6.061354888661608,1.2083820548695503,5.549771667225286,6.084153950598557,0.1506479245117061,0.718710909845862
8,500,antipair_03,20,45.73598851967803,63.76623507498344,43.051669474148184,1.4811559192442934,59.30091064982116,55.847381758876146,0.2061136505730085,0.3255597441788288
8,500,antipair_05,20,45.73598851967803,85.83640113689142,43.051669474148184,1.9937995944253628,72.14310474134982,74.41906903726048,0.15477801413661513,0.6868658138810124
8,500,boundary_pair,20,45.73598851967803,43.25005249749163,43.051669474148184,1.0046080216113935,34.971397913992405,35.928600892797114,0.14718144901483388,0.7450391879003141
