log10_x_anchor,x,pi_x,K,abs_err
5.0,149532,13810,12000,0.065824
5.0,149532,13810,13000,0.098624
5.0,149532,13810,14000,0.273309
5.0,149532,13810,15000,0.381042
5.0,149532,13810,16000,0.309529
5.0,149532,13810,17000,0.355345
5.0,149532,13810,18000,0.354710
5.0,149532,13810,19000,0.379542
5.0,149532,13810,20000,0.334508
5.0,149673,13820,250,0.189424
5.0,149673,13820,500,0.537472
5.0,149673,13820,750,0.758154
5.0,149673,13820,1000,0.800388
5.0,149673,13820,1500,0.915424
5.0,149673,13820,2000,0.853498
5.0,149673,13820,2500,0.711291
5.0,149673,13820,3000,0.595450
5.0,149673,13820,3500,0.633719
5.0,149673,13820,4000,0.580704
5.0,149673,13820,4500,0.428599
5.0,149673,13820,5000,0.191716
5.0,149673,13820,6000,0.238357
5.0,149673,13820,7000,0.198473
5.0,149673,13820,8000,0.181406
5.0,149673,13820,9000,0.125709
5.0,149673,13820,10000,0.117388
5.0,149673,13820,11000,0.090239
5.0,149673,13820,12000,0.119788
5.0,149673,13820,13000,0.042415
5.0,149673,13820,14000,0.173180
5.0,149673,13820,15000,0.249031
5.0,149673,13820,16000,0.340382
5.0,149673,13820,17000,0.273213
5.0,149673,13820,18000,0.301525
5.0,149673,13820,19000,0.255421
5.0,149673,13820,20000,0.298925
5.3,199675,17956,250,2.467263
5.3,199675,17956,500,1.335804
5.3,199675,17956,750,1.056392
5.3,199675,17956,1000,0.138825
5.3,199675,17956,1500,0.927663
5.3,199675,17956,2000,0.794053
5.3,199675,17956,2500,0.363537
5.3,199675,17956,3000,0.104642
5.3,199675,17956,3500,0.081199
5.3,199675,17956,4000,0.342688
5.3,199675,17956,4500,0.442306
5.3,199675,17956,5000,0.418611
5.3,199675,17956,6000,0.420177
5.3,199675,17956,7000,0.204600
5.3,199675,17956,8000,0.228088
5.3,199675,17956,9000,0.187865
5.3,199675,17956,10000,0.047543
5.3,199675,17956,11000,0.105289
5.3,199675,17956,12000,0.267756
5.3,199675,17956,13000,0.311215
5.3,199675,17956,14000,0.514086
5.3,199675,17956,15000,0.438862
5.3,199675,17956,16000,0.320411
5.3,199675,17956,17000,0.262934
5.3,199675,17956,18000,0.084247
5.3,199675,17956,19000,0.057238
5.3,199675,17956,20000,0.049129
5.3,201366,18088,250,2.764495
5.3,201366,18088,500,0.701060
5.3,201366,18088,750,0.002212
5.3,201366,18088,1000,0.416825
5.3,201366,18088,1500,0.506212
5.3,201366,18088,2000,0.390077
5.3,201366,18088,2500,0.186917
5.3,201366,18088,3000,0.010506
5.3,201366,18088,3500,0.069978
5.3,201366,18088,4000,0.074358
5.3,201366,18088,4500,0.064481
5.3,201366,18088,5000,0.148804
5.3,201366,18088,6000,0.278679
5.3,201366,18088,7000,0.423471
5.3,201366,18088,8000,0.326647
5.3,201366,18088,9000,0.126958
5.3,201366,18088,10000,0.330233
5.3,201366,18088,11000,0.323146
5.3,201366,18088,12000,0.186870
5.3,201366,18088,13000,0.239646
5.3,201366,18088,14000,0.419508
5.3,201366,18088,15000,0.481434
5.3,201366,18088,16000,0.450534
5.3,201366,18088,17000,0.427687
5.3,201366,18088,18000,0.242864
5.3,201366,18088,19000,0.325001
5.3,201366,18088,20000,0.319516
5.3,207689,18611,250,3.377517
5.3,207689,18611,500,4.027888
5.3,207689,18611,750,3.315367
5.3,207689,18611,1000,1.758086
5.3,207689,18611,1500,1.557138
5.3,207689,18611,2000,0.747675
5.3,207689,18611,2500,0.784440
5.3,207689,18611,3000,0.751538
5.3,207689,18611,3500,0.237900
5.3,207689,18611,4000,0.528043
5.3,207689,18611,4500,0.364327
5.3,207689,18611,5000,0.901012
5.3,207689,18611,6000,1.137322
5.3,207689,18611,7000,1.298008
5.3,207689,18611,8000,0.845001
5.3,207689,18611,9000,0.492822
5.3,207689,18611,10000,0.435298
5.3,207689,18611,11000,0.498581
5.3,207689,18611,12000,0.522350
5.3,207689,18611,13000,0.443890
5.3,207689,18611,14000,0.503011
5.3,207689,18611,15000,0.359987
5.3,207689,18611,16000,0.235449
5.3,207689,18611,17000,0.355995
5.3,207689,18611,18000,0.421260
5.3,207689,18611,19000,0.283461
5.3,207689,18611,20000,0.383208
5.3,211751,18956,250,1.673464
5.3,211751,18956,500,1.063286
5.3,211751,18956,750,0.368790
5.3,211751,18956,1000,0.630536
5.3,211751,18956,1500,1.012622
5.3,211751,18956,2000,1.631762
5.3,211751,18956,2500,1.162403
5.3,211751,18956,3000,0.819229
5.3,211751,18956,3500,1.146356
5.3,211751,18956,4000,1.212231
5.3,211751,18956,4500,1.255680
5.3,211751,18956,5000,0.989469
5.3,211751,18956,6000,0.713971
5.3,211751,18956,7000,0.530775
5.3,211751,18956,8000,0.514627
5.3,211751,18956,9000,0.635348
5.3,211751,18956,10000,0.655793
5.3,211751,18956,11000,0.483943
5.3,211751,18956,12000,0.606981
5.3,211751,18956,13000,0.748048
5.3,211751,18956,14000,0.844656
5.3,211751,18956,15000,0.872715
5.3,211751,18956,16000,0.959719
5.3,211751,18956,17000,1.116407
5.3,211751,18956,18000,0.995486
5.3,211751,18956,19000,0.882869
5.3,211751,18956,20000,0.691697
5.3,212725,19026,250,0.232984
5.3,212725,19026,500,0.024600
5.3,212725,19026,750,0.762041
5.3,212725,19026,1000,1.288459
5.3,212725,19026,1500,0.642907
5.3,212725,19026,2000,1.003644
5.3,212725,19026,2500,0.644177
5.3,212725,19026,3000,0.957653
5.3,212725,19026,3500,0.978239
5.3,212725,19026,4000,1.153649
5.3,212725,19026,4500,1.317422
5.3,212725,19026,5000,0.962002
5.3,212725,19026,6000,0.496062
5.3,212725,19026,7000,0.305309
5.3,212725,19026,8000,0.226141
5.3,212725,19026,9000,0.037606
5.3,212725,19026,10000,0.032738
5.3,212725,19026,11000,0.067372
5.3,212725,19026,12000,0.007431
5.3,212725,19026,13000,0.144334
5.3,212725,19026,14000,0.290105
5.3,212725,19026,15000,0.227615
5.3,212725,19026,16000,0.244729
5.3,212725,19026,17000,0.096112
5.3,212725,19026,18000,0.226938
5.3,212725,19026,19000,0.034352
5.3,212725,19026,20000,0.077788
5.3,226327,20128,250,1.163898
5.3,226327,20128,500,0.474051
5.3,226327,20128,750,1.707892
5.3,226327,20128,1000,1.060893
5.3,226327,20128,1500,0.140256
5.3,226327,20128,2000,0.592816
5.3,226327,20128,2500,0.575037
5.3,226327,20128,3000,0.811379
5.3,226327,20128,3500,0.308845
5.3,226327,20128,4000,0.507221
5.3,226327,20128,4500,0.530675
5.3,226327,20128,5000,0.512200
5.3,226327,20128,6000,0.231032
5.3,226327,20128,7000,0.334965
5.3,226327,20128,8000,0.269210
5.3,226327,20128,9000,0.044193
5.3,226327,20128,10000,0.104520
5.3,226327,20128,11000,0.175401
5.3,226327,20128,12000,0.285279
5.3,226327,20128,13000,0.168035
5.3,226327,20128,14000,0.212422
5.3,226327,20128,15000,0.255489
5.3,226327,20128,16000,0.106949
5.3,226327,20128,17000,0.223739
5.3,226327,20128,18000,0.049541
5.3,226327,20128,19000,0.077207
5.3,226327,20128,20000,0.122258
5.3,231495,20560,250,0.663934
5.3,231495,20560,500,0.436604
5.3,231495,20560,750,0.393543
5.3,231495,20560,1000,1.109178
5.3,231495,20560,1500,1.153643
5.3,231495,20560,2000,0.886453
5.3,231495,20560,2500,0.104751
5.3,231495,20560,3000,0.027930
5.3,231495,20560,3500,0.165931
5.3,231495,20560,4000,0.095046
5.3,231495,20560,4500,0.544334
5.3,231495,20560,5000,0.698003
5.3,231495,20560,6000,1.232750
5.3,231495,20560,7000,1.073514
5.3,231495,20560,8000,1.009538
5.3,231495,20560,9000,0.949963
5.3,231495,20560,10000,0.771074
5.3,231495,20560,11000,0.814781
5.3,231495,20560,12000,0.864823
5.3,231495,20560,13000,0.566064
5.3,231495,20560,14000,0.540509
5.3,231495,20560,15000,0.535721
5.3,231495,20560,16000,0.451963
5.3,231495,20560,17000,0.641020
5.3,231495,20560,18000,0.452257
5.3,231495,20560,19000,0.480889
5.3,231495,20560,20000,0.555734
5.3,233669,20723,250,0.113808
5.3,233669,20723,500,1.875897
5.3,233669,20723,750,1.073470
5.3,233669,20723,1000,1.038612
5.3,233669,20723,1500,0.224254
5.3,233669,20723,2000,0.240681
5.3,233669,20723,2500,0.050757
5.3,233669,20723,3000,0.668963
5.3,233669,20723,3500,0.497621
5.3,233669,20723,4000,0.218392
5.3,233669,20723,4500,0.030874
5.3,233669,20723,5000,0.254458
5.3,233669,20723,6000,0.439721
5.3,233669,20723,7000,0.226518
5.3,233669,20723,8000,0.083792
5.3,233669,20723,9000,0.056033
5.3,233669,20723,10000,0.124799
5.3,233669,20723,11000,0.067275
5.3,233669,20723,12000,0.030279
5.3,233669,20723,13000,0.142165
5.3,233669,20723,14000,0.076584
5.3,233669,20723,15000,0.140197
5.3,233669,20723,16000,0.097372
5.3,233669,20723,17000,0.060049
5.3,233669,20723,18000,0.150523
5.3,233669,20723,19000,0.261427
5.3,233669,20723,20000,0.347432
5.3,240970,21300,250,0.136042
5.3,240970,21300,500,0.795276
5.3,240970,21300,750,2.108333
5.3,240970,21300,1000,1.987033
5.3,240970,21300,1500,1.458329
5.3,240970,21300,2000,1.108411
5.3,240970,21300,2500,0.904574
5.3,240970,21300,3000,0.908689
5.3,240970,21300,3500,0.970217
5.3,240970,21300,4000,0.992587
5.3,240970,21300,4500,0.871337
5.3,240970,21300,5000,1.015348
5.3,240970,21300,6000,1.217664
5.3,240970,21300,7000,1.271948
5.3,240970,21300,8000,1.046669
5.3,240970,21300,9000,0.929790
5.3,240970,21300,10000,1.075544
5.3,240970,21300,11000,1.058492
5.3,240970,21300,12000,1.184367
5.3,240970,21300,13000,1.193578
5.3,240970,21300,14000,1.166130
5.3,240970,21300,15000,0.943560
5.3,240970,21300,16000,0.865695
5.3,240970,21300,17000,0.825492
5.3,240970,21300,18000,0.726428
5.3,240970,21300,19000,0.838978
5.3,240970,21300,20000,0.847357
5.3,242805,21455,250,2.084281
5.3,242805,21455,500,1.208259
5.3,242805,21455,750,1.459131
5.3,242805,21455,1000,1.683585
5.3,242805,21455,1500,0.264632
5.3,242805,21455,2000,0.217691
5.3,242805,21455,2500,0.156397
5.3,242805,21455,3000,0.058389
5.3,242805,21455,3500,0.458061
5.3,242805,21455,4000,0.499682
5.3,242805,21455,4500,0.212796
5.3,242805,21455,5000,0.275410
5.3,242805,21455,6000,0.220247
5.3,242805,21455,7000,0.162789
5.3,242805,21455,8000,0.108915
5.3,242805,21455,9000,0.021727
5.3,242805,21455,10000,0.035726
5.3,242805,21455,11000,0.019341
5.3,242805,21455,12000,0.189043
5.3,242805,21455,13000,0.265354
5.3,242805,21455,14000,0.268541
5.3,242805,21455,15000,0.518075
5.3,242805,21455,16000,0.431886
5.3,242805,21455,17000,0.495502
5.3,242805,21455,18000,0.396152
5.3,242805,21455,19000,0.495074
5.3,242805,21455,20000,0.443341
5.3,243190,21482,250,1.109756
5.3,243190,21482,500,0.080150
5.3,243190,21482,750,0.900340
5.3,243190,21482,1000,0.225505
5.3,243190,21482,1500,0.818054
5.3,243190,21482,2000,0.675196
5.3,243190,21482,2500,0.246218
5.3,243190,21482,3000,0.288350
5.3,243190,21482,3500,0.233493
5.3,243190,21482,4000,0.496498
5.3,243190,21482,4500,0.643724
5.3,243190,21482,5000,0.852048
5.3,243190,21482,6000,0.823360
5.3,243190,21482,7000,0.960812
5.3,243190,21482,8000,0.684772
5.3,243190,21482,9000,0.831677
5.3,243190,21482,10000,0.849742
5.3,243190,21482,11000,0.653770
5.3,243190,21482,12000,0.789101
5.3,243190,21482,13000,0.801397
5.3,243190,21482,14000,0.796803
5.3,243190,21482,15000,0.561131
5.3,243190,21482,16000,0.527686
5.3,243190,21482,17000,0.428802
5.3,243190,21482,18000,0.320950
5.3,243190,21482,19000,0.434498
5.3,243190,21482,20000,0.527599
5.3,245898,21704,250,0.745635
5.3,245898,21704,500,0.375000
5.3,245898,21704,750,1.194593
5.3,245898,21704,1000,0.077133
5.3,245898,21704,1500,0.419878
5.3,245898,21704,2000,0.046145
5.3,245898,21704,2500,0.295374
5.3,245898,21704,3000,0.674929
5.3,245898,21704,3500,0.369292
5.3,245898,21704,4000,0.691342
5.3,245898,21704,4500,0.553908
5.3,245898,21704,5000,0.586863
5.3,245898,21704,6000,0.394151
5.3,245898,21704,7000,0.160408
5.3,245898,21704,8000,0.100687
5.3,245898,21704,9000,0.107900
5.3,245898,21704,10000,0.188796
5.3,245898,21704,11000,0.003530
5.3,245898,21704,12000,0.010277
5.3,245898,21704,13000,0.042096
5.3,245898,21704,14000,0.346806
5.3,245898,21704,15000,0.530381
5.3,245898,21704,16000,0.494853
5.3,245898,21704,17000,0.584973
5.3,245898,21704,18000,0.517973
5.3,245898,21704,19000,0.679288
5.3,245898,21704,20000,0.646478
5.3,251800,22185,250,1.313808
5.3,251800,22185,500,1.897021
5.3,251800,22185,750,2.682254
5.3,251800,22185,1000,2.500989
5.3,251800,22185,1500,1.782694
5.3,251800,22185,2000,1.457192
5.3,251800,22185,2500,1.714263
5.3,251800,22185,3000,1.261969
5.3,251800,22185,3500,1.163274
5.3,251800,22185,4000,0.156537
5.3,251800,22185,4500,0.210228
5.3,251800,22185,5000,0.246302
5.3,251800,22185,6000,0.282936
5.3,251800,22185,7000,0.012491
5.3,251800,22185,8000,0.168377
5.3,251800,22185,9000,0.176903
5.3,251800,22185,10000,0.323184
5.3,251800,22185,11000,0.697943
5.3,251800,22185,12000,0.612390
5.3,251800,22185,13000,0.367170
5.3,251800,22185,14000,0.387923
5.3,251800,22185,15000,0.202253
5.3,251800,22185,16000,0.325157
5.3,251800,22185,17000,0.276963
5.3,251800,22185,18000,0.339488
5.3,251800,22185,19000,0.452017
5.3,251800,22185,20000,0.440758
5.3,256433,22557,250,0.239526
5.3,256433,22557,500,1.711080
5.3,256433,22557,750,0.144512
5.3,256433,22557,1000,1.714594
5.3,256433,22557,1500,1.920190
5.3,256433,22557,2000,1.219199
5.3,256433,22557,2500,0.876280
5.3,256433,22557,3000,0.496206
5.3,256433,22557,3500,0.235179
5.3,256433,22557,4000,0.093096
5.3,256433,22557,4500,0.073184
5.3,256433,22557,5000,0.027435
5.3,256433,22557,6000,0.045616
5.3,256433,22557,7000,0.265370
5.3,256433,22557,8000,0.339116
5.3,256433,22557,9000,0.488624
5.3,256433,22557,10000,0.394914
5.3,256433,22557,11000,0.140437
5.3,256433,22557,12000,0.078729
5.3,256433,22557,13000,0.044672
5.3,256433,22557,14000,0.123816
5.3,256433,22557,15000,0.258790
5.3,256433,22557,16000,0.175348
5.3,256433,22557,17000,0.211952
5.3,256433,22557,18000,0.259282
5.3,256433,22557,19000,0.128286
5.3,256433,22557,20000,0.061264
5.3,257550,22642,250,1.312723
5.3,257550,22642,500,3.618008
5.3,257550,22642,750,2.471722
5.3,257550,22642,1000,2.045362
5.3,257550,22642,1500,1.661907
5.3,257550,22642,2000,0.998337
5.3,257550,22642,2500,0.747475
5.3,257550,22642,3000,0.712928
5.3,257550,22642,3500,0.722204
5.3,257550,22642,4000,0.782665
5.3,257550,22642,4500,0.667717
5.3,257550,22642,5000,0.557527
5.3,257550,22642,6000,0.751877
5.3,257550,22642,7000,0.666680
5.3,257550,22642,8000,0.306894
5.3,257550,22642,9000,0.010303
5.3,257550,22642,10000,0.158552
5.3,257550,22642,11000,0.164063
5.3,257550,22642,12000,0.099646
5.3,257550,22642,13000,0.009785
5.3,257550,22642,14000,0.016986
5.3,257550,22642,15000,0.175663
5.3,257550,22642,16000,0.157398
5.3,257550,22642,17000,0.156391
5.3,257550,22642,18000,0.060085
5.3,257550,22642,19000,0.053989
5.3,257550,22642,20000,0.014463
5.3,261410,22943,250,0.316062
5.3,261410,22943,500,1.225392
5.3,261410,22943,750,1.220212
5.3,261410,22943,1000,1.905739
5.3,261410,22943,1500,0.977595
5.3,261410,22943,2000,0.731236
5.3,261410,22943,2500,0.331285
5.3,261410,22943,3000,0.743262
5.3,261410,22943,3500,0.251283
5.3,261410,22943,4000,0.020988
5.3,261410,22943,4500,0.134593
5.3,261410,22943,5000,0.300075
5.3,261410,22943,6000,0.683069
5.3,261410,22943,7000,0.707094
5.3,261410,22943,8000,0.297710
5.3,261410,22943,9000,0.705318
5.3,261410,22943,10000,0.461449
5.3,261410,22943,11000,0.454047
5.3,261410,22943,12000,0.203971
5.3,261410,22943,13000,0.081816
5.3,261410,22943,14000,0.048341
5.3,261410,22943,15000,0.109343
5.3,261410,22943,16000,0.179333
5.3,261410,22943,17000,0.090301
5.3,261410,22943,18000,0.152637
5.3,261410,22943,19000,0.273947
5.3,261410,22943,20000,0.366123
5.3,262048,22989,250,2.308143
5.3,262048,22989,500,3.573817
5.3,262048,22989,750,3.763687
5.3,262048,22989,1000,2.763187
5.3,262048,22989,1500,2.701230
5.3,262048,22989,2000,2.580989
5.3,262048,22989,2500,1.793793
5.3,262048,22989,3000,1.470683
5.3,262048,22989,3500,1.095671
5.3,262048,22989,4000,1.166887
5.3,262048,22989,4500,0.897990
5.3,262048,22989,5000,1.282537
5.3,262048,22989,6000,0.740189
5.3,262048,22989,7000,0.954641
5.3,262048,22989,8000,0.676350
5.3,262048,22989,9000,0.783728
5.3,262048,22989,10000,0.950377
5.3,262048,22989,11000,0.833142
5.3,262048,22989,12000,0.795289
5.3,262048,22989,13000,0.773549
5.3,262048,22989,14000,0.813080
5.3,262048,22989,15000,0.878195
5.3,262048,22989,16000,1.022471
5.3,262048,22989,17000,1.084937
5.3,262048,22989,18000,1.042921
5.3,262048,22989,19000,1.230688
5.3,262048,22989,20000,0.983512
5.3,264220,23169,250,1.769310
5.3,264220,23169,500,2.556285
5.3,264220,23169,750,1.715766
5.3,264220,23169,1000,1.077796
5.3,264220,23169,1500,0.541375
5.3,264220,23169,2000,0.437237
5.3,264220,23169,2500,0.286678
5.3,264220,23169,3000,0.489417
5.3,264220,23169,3500,0.094913
5.3,264220,23169,4000,0.295970
5.3,264220,23169,4500,0.177094
5.3,264220,23169,5000,0.054375
5.3,264220,23169,6000,0.006968
5.3,264220,23169,7000,0.111377
5.3,264220,23169,8000,0.044854
5.3,264220,23169,9000,0.269653
5.3,264220,23169,10000,0.016282
5.3,264220,23169,11000,0.001435
5.3,264220,23169,12000,0.010548
5.3,264220,23169,13000,0.202084
5.3,264220,23169,14000,0.205431
5.3,264220,23169,15000,0.057989
5.3,264220,23169,16000,0.230829
5.3,264220,23169,17000,0.163886
5.3,264220,23169,18000,0.075117
5.3,264220,23169,19000,0.166465
5.3,264220,23169,20000,0.120902
5.3,267860,23477,250,7.631417
5.3,267860,23477,500,5.650565
5.3,267860,23477,750,2.206224
5.3,267860,23477,1000,0.297734
5.3,267860,23477,1500,0.933109
5.3,267860,23477,2000,0.948510
5.3,267860,23477,2500,1.038087
5.3,267860,23477,3000,1.199284
5.3,267860,23477,3500,1.202259
5.3,267860,23477,4000,1.379697
5.3,267860,23477,4500,1.538128
5.3,267860,23477,5000,1.209760
5.3,267860,23477,6000,0.890314
5.3,267860,23477,7000,0.666943
5.3,267860,23477,8000,0.629525
5.3,267860,23477,9000,0.758826
5.3,267860,23477,10000,0.494381
5.3,267860,23477,11000,0.429565
5.3,267860,23477,12000,0.150805
5.3,267860,23477,13000,0.209702
5.3,267860,23477,14000,0.166298
5.3,267860,23477,15000,0.120105
5.3,267860,23477,16000,0.015376
5.3,267860,23477,17000,0.033651
5.3,267860,23477,18000,0.073119
5.3,267860,23477,19000,0.056147
5.3,267860,23477,20000,0.049235
5.3,271445,23760,250,1.714862
5.3,271445,23760,500,0.147204
5.3,271445,23760,750,1.558749
5.3,271445,23760,1000,0.652095
5.3,271445,23760,1500,1.867204
5.3,271445,23760,2000,0.943536
5.3,271445,23760,2500,1.262840
5.3,271445,23760,3000,1.432644
5.3,271445,23760,3500,1.300264
5.3,271445,23760,4000,1.176707
5.3,271445,23760,4500,1.041009
5.3,271445,23760,5000,1.123897
5.3,271445,23760,6000,0.859293
5.3,271445,23760,7000,0.723581
5.3,271445,23760,8000,0.603426
5.3,271445,23760,9000,0.835210
5.3,271445,23760,10000,0.421671
5.3,271445,23760,11000,0.672933
5.3,271445,23760,12000,0.754714
5.3,271445,23760,13000,0.684838
5.3,271445,23760,14000,0.455315
5.3,271445,23760,15000,0.471907
5.3,271445,23760,16000,0.398332
5.3,271445,23760,17000,0.266711
5.3,271445,23760,18000,0.245524
5.3,271445,23760,19000,0.074846
5.3,271445,23760,20000,0.011210
5.3,271946,23801,250,0.954916
5.3,271946,23801,500,0.212808
5.3,271946,23801,750,1.404322
5.3,271946,23801,1000,0.745527
5.3,271946,23801,1500,2.236609
5.3,271946,23801,2000,1.847309
5.3,271946,23801,2500,1.120904
5.3,271946,23801,3000,0.937248
5.3,271946,23801,3500,0.723390
5.3,271946,23801,4000,0.243299
5.3,271946,23801,4500,0.138788
5.3,271946,23801,5000,0.163604
5.3,271946,23801,6000,0.030635
5.3,271946,23801,7000,0.130339
5.3,271946,23801,8000,0.025899
5.3,271946,23801,9000,0.252448
5.3,271946,23801,10000,0.771870
5.3,271946,23801,11000,0.576845
5.3,271946,23801,12000,0.561836
5.3,271946,23801,13000,0.462840
5.3,271946,23801,14000,0.353780
5.3,271946,23801,15000,0.351485
5.3,271946,23801,16000,0.516749
5.3,271946,23801,17000,0.428465
5.3,271946,23801,18000,0.320271
5.3,271946,23801,19000,0.515466
5.3,271946,23801,20000,0.545779
5.3,272901,23876,250,1.007843
5.3,272901,23876,500,2.961870
5.3,272901,23876,750,4.168014
5.3,272901,23876,1000,4.086541
5.3,272901,23876,1500,2.650882
5.3,272901,23876,2000,1.810415
5.3,272901,23876,2500,0.922498
5.3,272901,23876,3000,1.016948
5.3,272901,23876,3500,1.551655
5.3,272901,23876,4000,1.506774
5.3,272901,23876,4500,1.269154
5.3,272901,23876,5000,0.983665
5.3,272901,23876,6000,0.729772
5.3,272901,23876,7000,0.843881
5.3,272901,23876,8000,0.986953
5.3,272901,23876,9000,0.885708
5.3,272901,23876,10000,0.500028
5.3,272901,23876,11000,0.478184
5.3,272901,23876,12000,0.615065
5.3,272901,23876,13000,0.512390
5.3,272901,23876,14000,0.443921
5.3,272901,23876,15000,0.450827
5.3,272901,23876,16000,0.348117
5.3,272901,23876,17000,0.301593
5.3,272901,23876,18000,0.477896
5.3,272901,23876,19000,0.537226
5.3,272901,23876,20000,0.538558
5.3,279596,24403,250,2.630511
5.3,279596,24403,500,0.038859
5.3,279596,24403,750,0.305458
5.3,279596,24403,1000,0.439133
5.3,279596,24403,1500,1.398365
5.3,279596,24403,2000,1.136596
5.3,279596,24403,2500,0.341237
5.3,279596,24403,3000,0.615373
5.3,279596,24403,3500,0.686646
5.3,279596,24403,4000,0.805967
5.3,279596,24403,4500,0.483138
5.3,279596,24403,5000,0.107469
5.3,279596,24403,6000,0.556199
5.3,279596,24403,7000,0.723338
5.3,279596,24403,8000,0.738104
5.3,279596,24403,9000,0.643562
5.3,279596,24403,10000,0.685962
5.3,279596,24403,11000,0.570672
5.3,279596,24403,12000,0.719544
5.3,279596,24403,13000,0.708918
5.3,279596,24403,14000,0.515501
5.3,279596,24403,15000,0.322847
5.3,279596,24403,16000,0.353650
5.3,279596,24403,17000,0.442423
5.3,279596,24403,18000,0.247102
5.3,279596,24403,19000,0.247158
5.3,279596,24403,20000,0.572817
5.3,279728,24414,250,3.155411
5.3,279728,24414,500,1.027929
5.3,279728,24414,750,1.703665
5.3,279728,24414,1000,2.059824
5.3,279728,24414,1500,1.911191
5.3,279728,24414,2000,1.435748
5.3,279728,24414,2500,0.803574
5.3,279728,24414,3000,0.184518
5.3,279728,24414,3500,0.243775
5.3,279728,24414,4000,0.474443
5.3,279728,24414,4500,0.027626
5.3,279728,24414,5000,0.224936
5.3,279728,24414,6000,0.465343
5.3,279728,24414,7000,0.577934
5.3,279728,24414,8000,0.387925
5.3,279728,24414,9000,0.333868
5.3,279728,24414,10000,0.216467
5.3,279728,24414,11000,0.328277
5.3,279728,24414,12000,0.167370
5.3,279728,24414,13000,0.153110
5.3,279728,24414,14000,0.284588
5.3,279728,24414,15000,0.489607
5.3,279728,24414,16000,0.513633
5.3,279728,24414,17000,0.358423
5.3,279728,24414,18000,0.223021
5.3,279728,24414,19000,0.147408
5.3,279728,24414,20000,0.260611
5.3,281480,24554,250,4.295259
5.3,281480,24554,500,2.773913
5.3,281480,24554,750,2.651525
5.3,281480,24554,1000,2.285254
5.3,281480,24554,1500,0.558836
5.3,281480,24554,2000,0.909044
5.3,281480,24554,2500,0.616609
5.3,281480,24554,3000,0.813726
5.3,281480,24554,3500,0.976207
5.3,281480,24554,4000,0.843503
5.3,281480,24554,4500,0.853522
5.3,281480,24554,5000,0.629256
5.3,281480,24554,6000,0.191851
5.3,281480,24554,7000,0.173010
5.3,281480,24554,8000,0.105222
5.3,281480,24554,9000,0.117232
5.3,281480,24554,10000,0.130249
5.3,281480,24554,11000,0.093471
5.3,281480,24554,12000,0.087491
5.3,281480,24554,13000,0.279779
5.3,281480,24554,14000,0.198281
5.3,281480,24554,15000,0.319927
5.3,281480,24554,16000,0.135587
5.3,281480,24554,17000,0.355918
5.3,281480,24554,18000,0.302744
5.3,281480,24554,19000,0.134137
5.3,281480,24554,20000,0.093402
5.3,283467,24712,250,3.100943
5.3,283467,24712,500,1.923339
5.3,283467,24712,750,2.150953
5.3,283467,24712,1000,2.900355
5.3,283467,24712,1500,1.962792
5.3,283467,24712,2000,2.263018
5.3,283467,24712,2500,1.232170
5.3,283467,24712,3000,0.715611
5.3,283467,24712,3500,0.368550
5.3,283467,24712,4000,0.030652
5.3,283467,24712,4500,0.096408
5.3,283467,24712,5000,0.114769
5.3,283467,24712,6000,0.587455
5.3,283467,24712,7000,0.395888
5.3,283467,24712,8000,0.382610
5.3,283467,24712,9000,0.374976
5.3,283467,24712,10000,0.093462
5.3,283467,24712,11000,0.093923
5.3,283467,24712,12000,0.210596
5.3,283467,24712,13000,0.076681
5.3,283467,24712,14000,0.049966
5.3,283467,24712,15000,0.060934
5.3,283467,24712,16000,0.098301
5.3,283467,24712,17000,0.149716
5.3,283467,24712,18000,0.196084
5.3,283467,24712,19000,0.122939
5.3,283467,24712,20000,0.385034
5.3,287102,24998,250,1.082216
5.3,287102,24998,500,1.785568
5.3,287102,24998,750,3.037595
5.3,287102,24998,1000,2.686358
5.3,287102,24998,1500,3.136906
5.3,287102,24998,2000,1.708107
5.3,287102,24998,2500,0.407564
5.3,287102,24998,3000,0.187873
5.3,287102,24998,3500,0.264034
5.3,287102,24998,4000,0.471391
5.3,287102,24998,4500,0.833954
5.3,287102,24998,5000,1.034383
5.3,287102,24998,6000,0.584114
5.3,287102,24998,7000,0.021562
5.3,287102,24998,8000,0.185338
5.3,287102,24998,9000,0.152138
5.3,287102,24998,10000,0.262741
5.3,287102,24998,11000,0.487810
5.3,287102,24998,12000,0.363199
5.3,287102,24998,13000,0.393834
5.3,287102,24998,14000,0.578501
5.3,287102,24998,15000,0.729386
5.3,287102,24998,16000,0.757692
5.3,287102,24998,17000,0.828015
5.3,287102,24998,18000,0.737458
5.3,287102,24998,19000,0.809789
5.3,287102,24998,20000,0.718486
5.3,292620,25432,250,0.716773
5.3,292620,25432,500,1.296859
5.3,292620,25432,750,1.043328
5.3,292620,25432,1000,1.078195
5.3,292620,25432,1500,0.443105
5.3,292620,25432,2000,1.002231
5.3,292620,25432,2500,0.876103
5.3,292620,25432,3000,1.055676
5.3,292620,25432,3500,0.868032
5.3,292620,25432,4000,0.623572
5.3,292620,25432,4500,0.468207
5.3,292620,25432,5000,0.705205
5.3,292620,25432,6000,0.593653
5.3,292620,25432,7000,0.531000
5.3,292620,25432,8000,0.510579
5.3,292620,25432,9000,0.550871
