log10_x_anchor,x,pi_x,K,abs_err
4.1,17115,1972,5250,0.274379
4.1,17115,1972,5500,0.311332
4.1,17115,1972,5750,0.269424
4.1,17115,1972,6000,0.229159
4.1,17115,1972,6250,0.234923
4.1,17115,1972,6500,0.327240
4.1,17115,1972,6750,0.267202
4.1,17115,1972,7000,0.276261
4.1,17115,1972,7250,0.271647
4.1,17115,1972,7500,0.248335
4.1,17115,1972,7750,0.229328
4.1,17115,1972,8000,0.223557
4.1,17238,1984,50,0.383732
4.1,17238,1984,100,0.386881
4.1,17238,1984,150,0.609022
4.1,17238,1984,200,0.848629
4.1,17238,1984,250,0.359197
4.1,17238,1984,300,0.419538
4.1,17238,1984,350,0.219676
4.1,17238,1984,400,0.027698
4.1,17238,1984,450,0.058473
4.1,17238,1984,500,0.119242
4.1,17238,1984,600,0.285339
4.1,17238,1984,700,0.132878
4.1,17238,1984,800,0.500680
4.1,17238,1984,900,0.654684
4.1,17238,1984,1000,0.550793
4.1,17238,1984,1250,0.285046
4.1,17238,1984,1500,0.451339
4.1,17238,1984,1750,0.547798
4.1,17238,1984,2000,0.181790
4.1,17238,1984,2250,0.163151
4.1,17238,1984,2500,0.141674
4.1,17238,1984,2750,0.168890
4.1,17238,1984,3000,0.282933
4.1,17238,1984,3250,0.346498
4.1,17238,1984,3500,0.281539
4.1,17238,1984,3750,0.387865
4.1,17238,1984,4000,0.343016
4.1,17238,1984,4250,0.459051
4.1,17238,1984,4500,0.546989
4.1,17238,1984,4750,0.614495
4.1,17238,1984,5000,0.605262
4.1,17238,1984,5250,0.625355
4.1,17238,1984,5500,0.583815
4.1,17238,1984,5750,0.544569
4.1,17238,1984,6000,0.495762
4.1,17238,1984,6250,0.470763
4.1,17238,1984,6500,0.450123
4.1,17238,1984,6750,0.421186
4.1,17238,1984,7000,0.449503
4.1,17238,1984,7250,0.403216
4.1,17238,1984,7500,0.481824
4.1,17238,1984,7750,0.511597
4.1,17238,1984,8000,0.460562
4.1,17593,2022,50,0.252089
4.1,17593,2022,100,0.209225
4.1,17593,2022,150,0.649324
4.1,17593,2022,200,0.566240
4.1,17593,2022,250,0.140243
4.1,17593,2022,300,0.118899
4.1,17593,2022,350,0.427752
4.1,17593,2022,400,0.522535
4.1,17593,2022,450,0.220993
4.1,17593,2022,500,0.085018
4.1,17593,2022,600,0.257797
4.1,17593,2022,700,0.253515
4.1,17593,2022,800,0.215085
4.1,17593,2022,900,0.421780
4.1,17593,2022,1000,0.721889
4.1,17593,2022,1250,0.704116
4.1,17593,2022,1500,0.387045
4.1,17593,2022,1750,0.495871
4.1,17593,2022,2000,0.538991
4.1,17593,2022,2250,0.662116
4.1,17593,2022,2500,0.680356
4.1,17593,2022,2750,0.641260
4.1,17593,2022,3000,0.756351
4.1,17593,2022,3250,0.608499
4.1,17593,2022,3500,0.511352
4.1,17593,2022,3750,0.330275
4.1,17593,2022,4000,0.269721
4.1,17593,2022,4250,0.326218
4.1,17593,2022,4500,0.293813
4.1,17593,2022,4750,0.201787
4.1,17593,2022,5000,0.138307
4.1,17593,2022,5250,0.160994
4.1,17593,2022,5500,0.142224
4.1,17593,2022,5750,0.152540
4.1,17593,2022,6000,0.172739
4.1,17593,2022,6250,0.172927
4.1,17593,2022,6500,0.171708
4.1,17593,2022,6750,0.149404
4.1,17593,2022,7000,0.135515
4.1,17593,2022,7250,0.003101
4.1,17593,2022,7500,0.006358
4.1,17593,2022,7750,0.099187
4.1,17593,2022,8000,0.113070
4.1,17601,2024,50,1.424934
4.1,17601,2024,100,0.970091
4.1,17601,2024,150,0.577004
4.1,17601,2024,200,0.628834
4.1,17601,2024,250,1.097811
4.1,17601,2024,300,1.093329
4.1,17601,2024,350,0.799110
4.1,17601,2024,400,0.717763
4.1,17601,2024,450,0.988148
4.1,17601,2024,500,1.090307
4.1,17601,2024,600,0.819216
4.1,17601,2024,700,0.782471
4.1,17601,2024,800,0.688253
4.1,17601,2024,900,0.467398
4.1,17601,2024,1000,0.226712
4.1,17601,2024,1250,0.214606
4.1,17601,2024,1500,0.503683
4.1,17601,2024,1750,0.452200
4.1,17601,2024,2000,0.513561
4.1,17601,2024,2250,0.512727
4.1,17601,2024,2500,0.477169
4.1,17601,2024,2750,0.496209
4.1,17601,2024,3000,0.608929
4.1,17601,2024,3250,0.496916
4.1,17601,2024,3500,0.491861
4.1,17601,2024,3750,0.497524
4.1,17601,2024,4000,0.532749
4.1,17601,2024,4250,0.567648
4.1,17601,2024,4500,0.569467
4.1,17601,2024,4750,0.479805
4.1,17601,2024,5000,0.451667
4.1,17601,2024,5250,0.459773
4.1,17601,2024,5500,0.436899
4.1,17601,2024,5750,0.469499
4.1,17601,2024,6000,0.468727
4.1,17601,2024,6250,0.470197
4.1,17601,2024,6500,0.470336
4.1,17601,2024,6750,0.443712
4.1,17601,2024,7000,0.432273
4.1,17601,2024,7250,0.307808
4.1,17601,2024,7500,0.310513
4.1,17601,2024,7750,0.211737
4.1,17601,2024,8000,0.207617
4.1,17711,2033,50,0.635044
4.1,17711,2033,100,0.522308
4.1,17711,2033,150,0.229283
4.1,17711,2033,200,0.324023
4.1,17711,2033,250,0.686866
4.1,17711,2033,300,0.641247
4.1,17711,2033,350,0.390675
4.1,17711,2033,400,0.384801
4.1,17711,2033,450,0.319452
4.1,17711,2033,500,0.212486
4.1,17711,2033,600,0.191334
4.1,17711,2033,700,0.210522
4.1,17711,2033,800,0.399764
4.1,17711,2033,900,0.407794
4.1,17711,2033,1000,0.108988
4.1,17711,2033,1250,0.261633
4.1,17711,2033,1500,0.040694
4.1,17711,2033,1750,0.057463
4.1,17711,2033,2000,0.010460
4.1,17711,2033,2250,0.135250
4.1,17711,2033,2500,0.144753
4.1,17711,2033,2750,0.144423
4.1,17711,2033,3000,0.121985
4.1,17711,2033,3250,0.003368
4.1,17711,2033,3500,0.036307
4.1,17711,2033,3750,0.050841
4.1,17711,2033,4000,0.181071
4.1,17711,2033,4250,0.174477
4.1,17711,2033,4500,0.122368
4.1,17711,2033,4750,0.230322
4.1,17711,2033,5000,0.312881
4.1,17711,2033,5250,0.333901
4.1,17711,2033,5500,0.350687
4.1,17711,2033,5750,0.307245
4.1,17711,2033,6000,0.263069
4.1,17711,2033,6250,0.229380
4.1,17711,2033,6500,0.267171
4.1,17711,2033,6750,0.250417
4.1,17711,2033,7000,0.266291
4.1,17711,2033,7250,0.130835
4.1,17711,2033,7500,0.136108
4.1,17711,2033,7750,0.154713
4.1,17711,2033,8000,0.166382
4.1,17835,2044,50,1.674728
4.1,17835,2044,100,0.963556
4.1,17835,2044,150,0.828826
4.1,17835,2044,200,0.789592
4.1,17835,2044,250,0.408606
4.1,17835,2044,300,0.569336
4.1,17835,2044,350,0.578718
4.1,17835,2044,400,0.535429
4.1,17835,2044,450,0.828793
4.1,17835,2044,500,0.795632
4.1,17835,2044,600,0.788376
4.1,17835,2044,700,0.810291
4.1,17835,2044,800,0.832683
4.1,17835,2044,900,0.614247
4.1,17835,2044,1000,0.912646
4.1,17835,2044,1250,0.807301
4.1,17835,2044,1500,0.527815
4.1,17835,2044,1750,0.543493
4.1,17835,2044,2000,0.401874
4.1,17835,2044,2250,0.460749
4.1,17835,2044,2500,0.540648
4.1,17835,2044,2750,0.552149
4.1,17835,2044,3000,0.585609
4.1,17835,2044,3250,0.551924
4.1,17835,2044,3500,0.575556
4.1,17835,2044,3750,0.475274
4.1,17835,2044,4000,0.502710
4.1,17835,2044,4250,0.496391
4.1,17835,2044,4500,0.535931
4.1,17835,2044,4750,0.467706
4.1,17835,2044,5000,0.574056
4.1,17835,2044,5250,0.569908
4.1,17835,2044,5500,0.557532
4.1,17835,2044,5750,0.531705
4.1,17835,2044,6000,0.521446
4.1,17835,2044,6250,0.521162
4.1,17835,2044,6500,0.491065
4.1,17835,2044,6750,0.470243
4.1,17835,2044,7000,0.484711
4.1,17835,2044,7250,0.447324
4.1,17835,2044,7500,0.406766
4.1,17835,2044,7750,0.363344
4.1,17835,2044,8000,0.362188
4.1,18062,2071,50,1.966665
4.1,18062,2071,100,1.432545
4.1,18062,2071,150,1.379245
4.1,18062,2071,200,1.453792
4.1,18062,2071,250,1.271214
4.1,18062,2071,300,1.123157
4.1,18062,2071,350,1.382486
4.1,18062,2071,400,1.365171
4.1,18062,2071,450,1.754208
4.1,18062,2071,500,1.662261
4.1,18062,2071,600,1.661565
4.1,18062,2071,700,1.714012
4.1,18062,2071,800,1.632193
4.1,18062,2071,900,1.368206
4.1,18062,2071,1000,1.337954
4.1,18062,2071,1250,0.979660
4.1,18062,2071,1500,0.850296
4.1,18062,2071,1750,0.863040
4.1,18062,2071,2000,0.949967
4.1,18062,2071,2250,0.702092
4.1,18062,2071,2500,0.571979
4.1,18062,2071,2750,0.501171
4.1,18062,2071,3000,0.312983
4.1,18062,2071,3250,0.358214
4.1,18062,2071,3500,0.424238
4.1,18062,2071,3750,0.542562
4.1,18062,2071,4000,0.698028
4.1,18062,2071,4250,0.597905
4.1,18062,2071,4500,0.638115
4.1,18062,2071,4750,0.588821
4.1,18062,2071,5000,0.574601
4.1,18062,2071,5250,0.679370
4.1,18062,2071,5500,0.617399
4.1,18062,2071,5750,0.596969
4.1,18062,2071,6000,0.632562
4.1,18062,2071,6250,0.582251
4.1,18062,2071,6500,0.558295
4.1,18062,2071,6750,0.533382
4.1,18062,2071,7000,0.545246
4.1,18062,2071,7250,0.541499
4.1,18062,2071,7500,0.434642
4.1,18062,2071,7750,0.453388
4.1,18062,2071,8000,0.355589
4.1,18353,2103,50,0.106300
4.1,18353,2103,100,0.340693
4.1,18353,2103,150,0.234606
4.1,18353,2103,200,0.556370
4.1,18353,2103,250,0.766498
4.1,18353,2103,300,0.450586
4.1,18353,2103,350,0.294123
4.1,18353,2103,400,0.231395
4.1,18353,2103,450,0.474037
4.1,18353,2103,500,0.381717
4.1,18353,2103,600,0.414445
4.1,18353,2103,700,0.309350
4.1,18353,2103,800,0.256610
4.1,18353,2103,900,0.025581
4.1,18353,2103,1000,0.094042
4.1,18353,2103,1250,0.433642
4.1,18353,2103,1500,0.590720
4.1,18353,2103,1750,0.680074
4.1,18353,2103,2000,0.582686
4.1,18353,2103,2250,0.610714
4.1,18353,2103,2500,0.623921
4.1,18353,2103,2750,0.605158
4.1,18353,2103,3000,0.583397
4.1,18353,2103,3250,0.588349
4.1,18353,2103,3500,0.500318
4.1,18353,2103,3750,0.389683
4.1,18353,2103,4000,0.426572
4.1,18353,2103,4250,0.446305
4.1,18353,2103,4500,0.456886
4.1,18353,2103,4750,0.482098
4.1,18353,2103,5000,0.460499
4.1,18353,2103,5250,0.462325
4.1,18353,2103,5500,0.477568
4.1,18353,2103,5750,0.371095
4.1,18353,2103,6000,0.380428
4.1,18353,2103,6250,0.430957
4.1,18353,2103,6500,0.401008
4.1,18353,2103,6750,0.393061
4.1,18353,2103,7000,0.378961
4.1,18353,2103,7250,0.321355
4.1,18353,2103,7500,0.338646
4.1,18353,2103,7750,0.390567
4.1,18353,2103,8000,0.449312
4.1,18407,2108,50,0.889580
4.1,18407,2108,100,0.524294
4.1,18407,2108,150,0.776981
4.1,18407,2108,200,0.634720
4.1,18407,2108,250,0.286266
4.1,18407,2108,300,0.013619
4.1,18407,2108,350,0.117229
4.1,18407,2108,400,0.162792
4.1,18407,2108,450,0.014511
4.1,18407,2108,500,0.036689
4.1,18407,2108,600,0.002182
4.1,18407,2108,700,0.136423
4.1,18407,2108,800,0.228901
4.1,18407,2108,900,0.354134
4.1,18407,2108,1000,0.194660
4.1,18407,2108,1250,0.190485
4.1,18407,2108,1500,0.228980
4.1,18407,2108,1750,0.302845
4.1,18407,2108,2000,0.153780
4.1,18407,2108,2250,0.046912
4.1,18407,2108,2500,0.082468
4.1,18407,2108,2750,0.124202
4.1,18407,2108,3000,0.153224
4.1,18407,2108,3250,0.127305
4.1,18407,2108,3500,0.064149
4.1,18407,2108,3750,0.175391
4.1,18407,2108,4000,0.159633
4.1,18407,2108,4250,0.092648
4.1,18407,2108,4500,0.186448
4.1,18407,2108,4750,0.177618
4.1,18407,2108,5000,0.156680
4.1,18407,2108,5250,0.062468
4.1,18407,2108,5500,0.033299
4.1,18407,2108,5750,0.160148
4.1,18407,2108,6000,0.154616
4.1,18407,2108,6250,0.096420
4.1,18407,2108,6500,0.128779
4.1,18407,2108,6750,0.148475
4.1,18407,2108,7000,0.107713
4.1,18407,2108,7250,0.066963
4.1,18407,2108,7500,0.074158
4.1,18407,2108,7750,0.077842
4.1,18407,2108,8000,0.031726
4.1,18484,2117,50,0.125331
4.1,18484,2117,100,0.544255
4.1,18484,2117,150,0.294007
4.1,18484,2117,200,0.065651
4.1,18484,2117,250,0.194981
4.1,18484,2117,300,0.026372
4.1,18484,2117,350,0.203789
4.1,18484,2117,400,0.247076
4.1,18484,2117,450,0.041562
4.1,18484,2117,500,0.079335
4.1,18484,2117,600,0.112476
4.1,18484,2117,700,0.009309
4.1,18484,2117,800,0.161378
4.1,18484,2117,900,0.099556
4.1,18484,2117,1000,0.007764
4.1,18484,2117,1250,0.043241
4.1,18484,2117,1500,0.085967
4.1,18484,2117,1750,0.016593
4.1,18484,2117,2000,0.172694
4.1,18484,2117,2250,0.229389
4.1,18484,2117,2500,0.223185
4.1,18484,2117,2750,0.181191
4.1,18484,2117,3000,0.141145
4.1,18484,2117,3250,0.183579
4.1,18484,2117,3500,0.388940
4.1,18484,2117,3750,0.387748
4.1,18484,2117,4000,0.373593
4.1,18484,2117,4250,0.464937
4.1,18484,2117,4500,0.462072
4.1,18484,2117,4750,0.390626
4.1,18484,2117,5000,0.337325
4.1,18484,2117,5250,0.229907
4.1,18484,2117,5500,0.225385
4.1,18484,2117,5750,0.105987
4.1,18484,2117,6000,0.123757
4.1,18484,2117,6250,0.115078
4.1,18484,2117,6500,0.129124
4.1,18484,2117,6750,0.141906
4.1,18484,2117,7000,0.170746
4.1,18484,2117,7250,0.179901
4.1,18484,2117,7500,0.182898
4.1,18484,2117,7750,0.216662
4.1,18484,2117,8000,0.209173
4.1,18571,2125,50,0.020147
4.1,18571,2125,100,0.399389
4.1,18571,2125,150,0.370605
4.1,18571,2125,200,0.166399
4.1,18571,2125,250,0.022006
4.1,18571,2125,300,0.451495
4.1,18571,2125,350,0.538623
4.1,18571,2125,400,0.614701
4.1,18571,2125,450,0.470975
4.1,18571,2125,500,0.408947
4.1,18571,2125,600,0.535504
4.1,18571,2125,700,0.618203
4.1,18571,2125,800,0.748249
4.1,18571,2125,900,0.556980
4.1,18571,2125,1000,0.720545
4.1,18571,2125,1250,0.299425
4.1,18571,2125,1500,0.229986
4.1,18571,2125,1750,0.134408
4.1,18571,2125,2000,0.095161
4.1,18571,2125,2250,0.022845
4.1,18571,2125,2500,0.044617
4.1,18571,2125,2750,0.051374
4.1,18571,2125,3000,0.106600
4.1,18571,2125,3250,0.043249
4.1,18571,2125,3500,0.174643
4.1,18571,2125,3750,0.181708
4.1,18571,2125,4000,0.190156
4.1,18571,2125,4250,0.081323
4.1,18571,2125,4500,0.066769
4.1,18571,2125,4750,0.027986
4.1,18571,2125,5000,0.079308
4.1,18571,2125,5250,0.085153
4.1,18571,2125,5500,0.065998
4.1,18571,2125,5750,0.026348
4.1,18571,2125,6000,0.040789
4.1,18571,2125,6250,0.048311
4.1,18571,2125,6500,0.058965
4.1,18571,2125,6750,0.052630
4.1,18571,2125,7000,0.067456
4.1,18571,2125,7250,0.014586
4.1,18571,2125,7500,0.016906
4.1,18571,2125,7750,0.027484
4.1,18571,2125,8000,0.059544
4.2,16507,1912,50,0.958006
4.2,16507,1912,100,0.717128
4.2,16507,1912,150,0.916705
4.2,16507,1912,200,0.652335
4.2,16507,1912,250,0.433947
4.2,16507,1912,300,0.185423
4.2,16507,1912,350,0.084934
4.2,16507,1912,400,0.355057
4.2,16507,1912,450,0.231280
4.2,16507,1912,500,0.122111
4.2,16507,1912,600,0.308255
4.2,16507,1912,700,0.240383
4.2,16507,1912,800,0.460151
4.2,16507,1912,900,0.428421
4.2,16507,1912,1000,0.338748
4.2,16507,1912,1250,0.054434
4.2,16507,1912,1500,0.185617
4.2,16507,1912,1750,0.006653
4.2,16507,1912,2000,0.125457
4.2,16507,1912,2250,0.036898
4.2,16507,1912,2500,0.116650
4.2,16507,1912,2750,0.141126
4.2,16507,1912,3000,0.301927
4.2,16507,1912,3250,0.275140
4.2,16507,1912,3500,0.257534
4.2,16507,1912,3750,0.198331
4.2,16507,1912,4000,0.124073
4.2,16507,1912,4250,0.150197
4.2,16507,1912,4500,0.062420
4.2,16507,1912,4750,0.151050
4.2,16507,1912,5000,0.211957
4.2,16507,1912,5250,0.225057
4.2,16507,1912,5500,0.240276
4.2,16507,1912,5750,0.197414
4.2,16507,1912,6000,0.210062
4.2,16507,1912,6250,0.212304
4.2,16507,1912,6500,0.225406
4.2,16507,1912,6750,0.282865
4.2,16507,1912,7000,0.253916
4.2,16507,1912,7250,0.161768
4.2,16507,1912,7500,0.202113
4.2,16507,1912,7750,0.150636
4.2,16507,1912,8000,0.134415
4.2,16595,1919,50,0.469159
4.2,16595,1919,100,1.127121
4.2,16595,1919,150,1.027743
4.2,16595,1919,200,0.742798
4.2,16595,1919,250,0.432170
4.2,16595,1919,300,0.206872
4.2,16595,1919,350,0.085840
4.2,16595,1919,400,0.290487
4.2,16595,1919,450,0.122400
4.2,16595,1919,500,0.034595
4.2,16595,1919,600,0.382531
4.2,16595,1919,700,0.418382
4.2,16595,1919,800,0.291800
4.2,16595,1919,900,0.334207
4.2,16595,1919,1000,0.511817
4.2,16595,1919,1250,0.330569
4.2,16595,1919,1500,0.255324
4.2,16595,1919,1750,0.113279
4.2,16595,1919,2000,0.072662
4.2,16595,1919,2250,0.176209
4.2,16595,1919,2500,0.074460
4.2,16595,1919,2750,0.074319
4.2,16595,1919,3000,0.187343
4.2,16595,1919,3250,0.180701
4.2,16595,1919,3500,0.268468
4.2,16595,1919,3750,0.366506
4.2,16595,1919,4000,0.421713
4.2,16595,1919,4250,0.381585
4.2,16595,1919,4500,0.295792
4.2,16595,1919,4750,0.273320
4.2,16595,1919,5000,0.179282
4.2,16595,1919,5250,0.248171
4.2,16595,1919,5500,0.264710
4.2,16595,1919,5750,0.249538
4.2,16595,1919,6000,0.308105
4.2,16595,1919,6250,0.295510
4.2,16595,1919,6500,0.314772
4.2,16595,1919,6750,0.315208
4.2,16595,1919,7000,0.282543
4.2,16595,1919,7250,0.194619
4.2,16595,1919,7500,0.136772
4.2,16595,1919,7750,0.155461
4.2,16595,1919,8000,0.136432
4.2,16741,1935,50,1.060995
4.2,16741,1935,100,1.165943
4.2,16741,1935,150,0.811923
4.2,16741,1935,200,0.510788
4.2,16741,1935,250,0.172755
4.2,16741,1935,300,0.118009
4.2,16741,1935,350,0.270893
4.2,16741,1935,400,0.102917
4.2,16741,1935,450,0.009176
4.2,16741,1935,500,0.089071
4.2,16741,1935,600,0.266321
4.2,16741,1935,700,0.315372
4.2,16741,1935,800,0.061728
4.2,16741,1935,900,0.128397
4.2,16741,1935,1000,0.052272
4.2,16741,1935,1250,0.549927
4.2,16741,1935,1500,0.713067
4.2,16741,1935,1750,0.709658
4.2,16741,1935,2000,0.738498
4.2,16741,1935,2250,0.682170
4.2,16741,1935,2500,0.599767
4.2,16741,1935,2750,0.503346
4.2,16741,1935,3000,0.529436
4.2,16741,1935,3250,0.530322
4.2,16741,1935,3500,0.449858
4.2,16741,1935,3750,0.452174
4.2,16741,1935,4000,0.439839
4.2,16741,1935,4250,0.458163
4.2,16741,1935,4500,0.495589
4.2,16741,1935,4750,0.462284
4.2,16741,1935,5000,0.575546
4.2,16741,1935,5250,0.592830
4.2,16741,1935,5500,0.575769
4.2,16741,1935,5750,0.657487
4.2,16741,1935,6000,0.660007
4.2,16741,1935,6250,0.690630
4.2,16741,1935,6500,0.738108
4.2,16741,1935,6750,0.708837
4.2,16741,1935,7000,0.683840
4.2,16741,1935,7250,0.796870
4.2,16741,1935,7500,0.861497
4.2,16741,1935,7750,0.871403
4.2,16741,1935,8000,0.868290
4.2,16870,1944,50,2.824364
4.2,16870,1944,100,2.156374
4.2,16870,1944,150,1.892754
4.2,16870,1944,200,1.618008
4.2,16870,1944,250,1.203749
4.2,16870,1944,300,1.282538
4.2,16870,1944,350,1.476877
4.2,16870,1944,400,1.413290
4.2,16870,1944,450,1.333457
4.2,16870,1944,500,1.252332
4.2,16870,1944,600,1.072417
4.2,16870,1944,700,1.151604
4.2,16870,1944,800,1.189600
4.2,16870,1944,900,1.275612
4.2,16870,1944,1000,1.131396
4.2,16870,1944,1250,0.854023
4.2,16870,1944,1500,0.822587
4.2,16870,1944,1750,0.519018
4.2,16870,1944,2000,0.376676
4.2,16870,1944,2250,0.409514
4.2,16870,1944,2500,0.375372
4.2,16870,1944,2750,0.505153
4.2,16870,1944,3000,0.446539
4.2,16870,1944,3250,0.411142
4.2,16870,1944,3500,0.362945
4.2,16870,1944,3750,0.263462
4.2,16870,1944,4000,0.283531
4.2,16870,1944,4250,0.268275
4.2,16870,1944,4500,0.150052
4.2,16870,1944,4750,0.201915
4.2,16870,1944,5000,0.314522
4.2,16870,1944,5250,0.374308
4.2,16870,1944,5500,0.408423
4.2,16870,1944,5750,0.485591
4.2,16870,1944,6000,0.451465
4.2,16870,1944,6250,0.418805
4.2,16870,1944,6500,0.417005
4.2,16870,1944,6750,0.388505
4.2,16870,1944,7000,0.378549
4.2,16870,1944,7250,0.286896
4.2,16870,1944,7500,0.319230
4.2,16870,1944,7750,0.297418
4.2,16870,1944,8000,0.286629
4.2,17015,1961,50,0.111248
4.2,17015,1961,100,0.565995
4.2,17015,1961,150,0.547285
4.2,17015,1961,200,0.726964
4.2,17015,1961,250,1.035460
4.2,17015,1961,300,0.912199
4.2,17015,1961,350,1.138712
4.2,17015,1961,400,0.917220
4.2,17015,1961,450,0.840527
4.2,17015,1961,500,0.727099
4.2,17015,1961,600,0.696078
4.2,17015,1961,700,0.625554
4.2,17015,1961,800,0.641962
4.2,17015,1961,900,0.484784
4.2,17015,1961,1000,0.423413
4.2,17015,1961,1250,0.269540
4.2,17015,1961,1500,0.240324
4.2,17015,1961,1750,0.029479
4.2,17015,1961,2000,0.143043
4.2,17015,1961,2250,0.192434
4.2,17015,1961,2500,0.207732
4.2,17015,1961,2750,0.263155
4.2,17015,1961,3000,0.221730
4.2,17015,1961,3250,0.297944
4.2,17015,1961,3500,0.350643
4.2,17015,1961,3750,0.271297
4.2,17015,1961,4000,0.307730
4.2,17015,1961,4250,0.302021
4.2,17015,1961,4500,0.123057
4.2,17015,1961,4750,0.124765
4.2,17015,1961,5000,0.140835
4.2,17015,1961,5250,0.178073
4.2,17015,1961,5500,0.187307
4.2,17015,1961,5750,0.131459
4.2,17015,1961,6000,0.086905
4.2,17015,1961,6250,0.056664
4.2,17015,1961,6500,0.009270
4.2,17015,1961,6750,0.061194
4.2,17015,1961,7000,0.057749
4.2,17015,1961,7250,0.015739
4.2,17015,1961,7500,0.038862
4.2,17015,1961,7750,0.058236
4.2,17015,1961,8000,0.047265
4.2,17512,2015,50,1.796992
4.2,17512,2015,100,1.591251
4.2,17512,2015,150,1.026806
4.2,17512,2015,200,1.274581
4.2,17512,2015,250,0.768848
4.2,17512,2015,300,0.858884
4.2,17512,2015,350,1.098896
4.2,17512,2015,400,1.248113
4.2,17512,2015,450,0.987899
4.2,17512,2015,500,0.865303
4.2,17512,2015,600,0.732864
4.2,17512,2015,700,0.605069
4.2,17512,2015,800,0.301993
4.2,17512,2015,900,0.125775
4.2,17512,2015,1000,0.110286
4.2,17512,2015,1250,0.034614
4.2,17512,2015,1500,0.152497
4.2,17512,2015,1750,0.036224
4.2,17512,2015,2000,0.112791
4.2,17512,2015,2250,0.046434
4.2,17512,2015,2500,0.023263
4.2,17512,2015,2750,0.003566
4.2,17512,2015,3000,0.121799
4.2,17512,2015,3250,0.056419
4.2,17512,2015,3500,0.062621
4.2,17512,2015,3750,0.206620
4.2,17512,2015,4000,0.198501
4.2,17512,2015,4250,0.261291
4.2,17512,2015,4500,0.273442
4.2,17512,2015,4750,0.232127
4.2,17512,2015,5000,0.277918
4.2,17512,2015,5250,0.277056
4.2,17512,2015,5500,0.266757
4.2,17512,2015,5750,0.253268
4.2,17512,2015,6000,0.238098
4.2,17512,2015,6250,0.242253
4.2,17512,2015,6500,0.249462
4.2,17512,2015,6750,0.278257
4.2,17512,2015,7000,0.252148
4.2,17512,2015,7250,0.147219
4.2,17512,2015,7500,0.110457
4.2,17512,2015,7750,0.135889
4.2,17512,2015,8000,0.140275
4.2,17802,2042,50,0.477799
4.2,17802,2042,100,0.175014
4.2,17802,2042,150,0.449073
4.2,17802,2042,200,0.503529
4.2,17802,2042,250,0.500295
4.2,17802,2042,300,0.529013
4.2,17802,2042,350,0.266141
4.2,17802,2042,400,0.252008
4.2,17802,2042,450,0.006609
4.2,17802,2042,500,0.138326
4.2,17802,2042,600,0.068950
4.2,17802,2042,700,0.079459
4.2,17802,2042,800,0.023897
4.2,17802,2042,900,0.046307
4.2,17802,2042,1000,0.240516
4.2,17802,2042,1250,0.219802
4.2,17802,2042,1500,0.038445
4.2,17802,2042,1750,0.050245
4.2,17802,2042,2000,0.159918
4.2,17802,2042,2250,0.412352
4.2,17802,2042,2500,0.446441
4.2,17802,2042,2750,0.466455
4.2,17802,2042,3000,0.470509
4.2,17802,2042,3250,0.427115
4.2,17802,2042,3500,0.438527
4.2,17802,2042,3750,0.482425
4.2,17802,2042,4000,0.329672
4.2,17802,2042,4250,0.276660
4.2,17802,2042,4500,0.233540
4.2,17802,2042,4750,0.304819
4.2,17802,2042,5000,0.199240
4.2,17802,2042,5250,0.164686
4.2,17802,2042,5500,0.127931
4.2,17802,2042,5750,0.075151
4.2,17802,2042,6000,0.057667
4.2,17802,2042,6250,0.095014
4.2,17802,2042,6500,0.058077
4.2,17802,2042,6750,0.046053
4.2,17802,2042,7000,0.072751
4.2,17802,2042,7250,0.049789
4.2,17802,2042,7500,0.109232
4.2,17802,2042,7750,0.083297
4.2,17802,2042,8000,0.125882
4.2,18232,2089,50,0.255388
4.2,18232,2089,100,0.075499
4.2,18232,2089,150,0.218006
4.2,18232,2089,200,0.114627
4.2,18232,2089,250,0.094283
4.2,18232,2089,300,0.188807
4.2,18232,2089,350,0.192971
4.2,18232,2089,400,0.201031
4.2,18232,2089,450,0.540874
4.2,18232,2089,500,0.355194
4.2,18232,2089,600,0.459748
4.2,18232,2089,700,0.343588
4.2,18232,2089,800,0.468876
4.2,18232,2089,900,0.336661
4.2,18232,2089,1000,0.221853
4.2,18232,2089,1250,0.017359
4.2,18232,2089,1500,0.217840
4.2,18232,2089,1750,0.255787
4.2,18232,2089,2000,0.258784
4.2,18232,2089,2250,0.048112
4.2,18232,2089,2500,0.075342
4.2,18232,2089,2750,0.036684
4.2,18232,2089,3000,0.116957
4.2,18232,2089,3250,0.141224
4.2,18232,2089,3500,0.274955
4.2,18232,2089,3750,0.277568
4.2,18232,2089,4000,0.380083
4.2,18232,2089,4250,0.400878
4.2,18232,2089,4500,0.317031
4.2,18232,2089,4750,0.304863
4.2,18232,2089,5000,0.330590
4.2,18232,2089,5250,0.423782
4.2,18232,2089,5500,0.376998
4.2,18232,2089,5750,0.408035
4.2,18232,2089,6000,0.397475
4.2,18232,2089,6250,0.259461
4.2,18232,2089,6500,0.277618
4.2,18232,2089,6750,0.238651
4.2,18232,2089,7000,0.211494
4.2,18232,2089,7250,0.283883
4.2,18232,2089,7500,0.256219
4.2,18232,2089,7750,0.215191
4.2,18232,2089,8000,0.295784
4.2,18317,2100,50,1.241965
4.2,18317,2100,100,1.338150
4.2,18317,2100,150,1.368161
4.2,18317,2100,200,1.627517
