log10_x_anchor,x,pi_x,K,abs_err
4.5,38875,4096,4000,0.757246
4.5,38875,4096,5000,0.577151
4.5,38875,4096,6000,0.652623
4.5,38875,4096,7000,0.589122
4.5,38875,4096,8000,0.505010
4.5,39437,4150,1,1.625910
4.5,39437,4150,2,0.493098
4.5,39437,4150,5,2.076733
4.5,39437,4150,10,1.175445
4.5,39437,4150,20,2.253313
4.5,39437,4150,50,0.244705
4.5,39437,4150,100,0.591639
4.5,39437,4150,200,0.234908
4.5,39437,4150,300,0.651848
4.5,39437,4150,500,0.295805
4.5,39437,4150,700,0.582560
4.5,39437,4150,1000,0.966975
4.5,39437,4150,1500,0.845710
4.5,39437,4150,2000,0.884474
4.5,39437,4150,3000,0.847712
4.5,39437,4150,4000,0.776750
4.5,39437,4150,5000,0.636907
4.5,39437,4150,6000,0.573184
4.5,39437,4150,7000,0.440901
4.5,39437,4150,8000,0.294955
4.5,39708,4173,1,4.062505
4.5,39708,4173,2,3.151887
4.5,39708,4173,5,0.691583
4.5,39708,4173,10,0.852438
4.5,39708,4173,20,0.541443
4.5,39708,4173,50,2.572936
4.5,39708,4173,100,2.208347
4.5,39708,4173,200,1.511117
4.5,39708,4173,300,0.838067
4.5,39708,4173,500,0.168114
4.5,39708,4173,700,0.579585
4.5,39708,4173,1000,0.315957
4.5,39708,4173,1500,0.542610
4.5,39708,4173,2000,0.190430
4.5,39708,4173,3000,0.441158
4.5,39708,4173,4000,0.406879
4.5,39708,4173,5000,0.080437
4.5,39708,4173,6000,0.046353
4.5,39708,4173,7000,0.085055
4.5,39708,4173,8000,0.074066
4.5,40163,4219,1,0.685443
4.5,40163,4219,2,0.180471
4.5,40163,4219,5,1.908404
4.5,40163,4219,10,3.068916
4.5,40163,4219,20,4.563159
4.5,40163,4219,50,2.293259
4.5,40163,4219,100,1.746120
4.5,40163,4219,200,0.681842
4.5,40163,4219,300,0.824726
4.5,40163,4219,500,0.402409
4.5,40163,4219,700,0.496258
4.5,40163,4219,1000,0.543162
4.5,40163,4219,1500,0.433265
4.5,40163,4219,2000,0.172578
4.5,40163,4219,3000,0.480277
4.5,40163,4219,4000,0.654489
4.5,40163,4219,5000,0.637303
4.5,40163,4219,6000,0.592595
4.5,40163,4219,7000,0.632725
4.5,40163,4219,8000,0.483017
4.5,40611,4257,1,4.555920
4.5,40611,4257,2,4.470021
4.5,40611,4257,5,2.920930
4.5,40611,4257,10,0.674251
4.5,40611,4257,20,0.389050
4.5,40611,4257,50,0.888813
4.5,40611,4257,100,1.590935
4.5,40611,4257,200,2.564622
4.5,40611,4257,300,2.184242
4.5,40611,4257,500,0.896944
4.5,40611,4257,700,0.784204
4.5,40611,4257,1000,0.688072
4.5,40611,4257,1500,0.632147
4.5,40611,4257,2000,0.545417
4.5,40611,4257,3000,0.368078
4.5,40611,4257,4000,0.644243
4.5,40611,4257,5000,0.476361
4.5,40611,4257,6000,0.452679
4.5,40611,4257,7000,0.472309
4.5,40611,4257,8000,0.398202
4.5,40674,4260,1,7.436722
4.5,40674,4260,2,7.409993
4.5,40674,4260,5,5.946541
4.5,40674,4260,10,3.582708
4.5,40674,4260,20,2.614100
4.5,40674,4260,50,1.710400
4.5,40674,4260,100,0.856678
4.5,40674,4260,200,0.048122
4.5,40674,4260,300,0.479023
4.5,40674,4260,500,0.496213
4.5,40674,4260,700,0.650531
4.5,40674,4260,1000,0.690887
4.5,40674,4260,1500,0.524986
4.5,40674,4260,2000,0.341465
4.5,40674,4260,3000,0.145656
4.5,40674,4260,4000,0.196979
4.5,40674,4260,5000,0.397799
4.5,40674,4260,6000,0.414245
4.5,40674,4260,7000,0.334424
4.5,40674,4260,8000,0.160115
4.5,41630,4355,1,1.480088
4.5,41630,4355,2,2.300695
4.5,41630,4355,5,2.234619
4.5,41630,4355,10,0.332598
4.5,41630,4355,20,0.425234
4.5,41630,4355,50,2.026545
4.5,41630,4355,100,0.940162
4.5,41630,4355,200,1.609128
4.5,41630,4355,300,1.979602
4.5,41630,4355,500,0.849196
4.5,41630,4355,700,0.986135
4.5,41630,4355,1000,0.838278
4.5,41630,4355,1500,0.999202
4.5,41630,4355,2000,0.947192
4.5,41630,4355,3000,0.655203
4.5,41630,4355,4000,0.546799
4.5,41630,4355,5000,0.389281
4.5,41630,4355,6000,0.616640
4.5,41630,4355,7000,0.461629
4.5,41630,4355,8000,0.361728
4.5,41647,4357,1,1.060471
4.5,41647,4357,2,1.894650
4.5,41647,4357,5,1.852856
4.5,41647,4357,10,0.689656
4.5,41647,4357,20,0.094078
4.5,41647,4357,50,2.279158
4.5,41647,4357,100,1.289310
4.5,41647,4357,200,1.987675
4.5,41647,4357,300,2.288786
4.5,41647,4357,500,0.958851
4.5,41647,4357,700,0.901661
4.5,41647,4357,1000,0.618750
4.5,41647,4357,1500,0.486590
4.5,41647,4357,2000,0.132122
4.5,41647,4357,3000,0.017882
4.5,41647,4357,4000,0.331545
4.5,41647,4357,5000,0.510777
4.5,41647,4357,6000,0.248328
4.5,41647,4357,7000,0.484863
4.5,41647,4357,8000,0.578936
4.5,41866,4376,1,2.411163
4.5,41866,4376,2,3.413430
4.5,41866,4376,5,3.675515
4.5,41866,4376,10,1.531379
4.5,41866,4376,20,2.603631
4.5,41866,4376,50,1.522090
4.5,41866,4376,100,0.886111
4.5,41866,4376,200,0.578573
4.5,41866,4376,300,1.097714
4.5,41866,4376,500,0.238517
4.5,41866,4376,700,0.632070
4.5,41866,4376,1000,0.283318
4.5,41866,4376,1500,0.632058
4.5,41866,4376,2000,0.566549
4.5,41866,4376,3000,0.557689
4.5,41866,4376,4000,0.800803
4.5,41866,4376,5000,0.536191
4.5,41866,4376,6000,0.248534
4.5,41866,4376,7000,0.238254
4.5,41866,4376,8000,0.295645
4.5,42114,4403,1,1.561035
4.5,42114,4403,2,0.385148
4.5,42114,4403,5,0.195699
4.5,42114,4403,10,1.338972
4.5,42114,4403,20,0.058363
4.5,42114,4403,50,0.702807
4.5,42114,4403,100,1.253381
4.5,42114,4403,200,0.280496
4.5,42114,4403,300,0.635159
4.5,42114,4403,500,0.197445
4.5,42114,4403,700,0.459689
4.5,42114,4403,1000,0.597623
4.5,42114,4403,1500,0.528379
4.5,42114,4403,2000,0.114499
4.5,42114,4403,3000,0.017130
4.5,42114,4403,4000,0.158904
4.5,42114,4403,5000,0.174114
4.5,42114,4403,6000,0.196461
4.5,42114,4403,7000,0.041087
4.5,42114,4403,8000,0.171690
4.5,42569,4451,1,7.356125
4.5,42569,4451,2,5.915288
4.5,42569,4451,5,4.842690
4.5,42569,4451,10,4.968043
4.5,42569,4451,20,3.674541
4.5,42569,4451,50,0.213937
4.5,42569,4451,100,0.245237
4.5,42569,4451,200,0.557752
4.5,42569,4451,300,0.048676
4.5,42569,4451,500,0.015695
4.5,42569,4451,700,0.278009
4.5,42569,4451,1000,0.235536
4.5,42569,4451,1500,0.168124
4.5,42569,4451,2000,0.076863
4.5,42569,4451,3000,0.104817
4.5,42569,4451,4000,0.057742
4.5,42569,4451,5000,0.132922
4.5,42569,4451,6000,0.108169
4.5,42569,4451,7000,0.112730
4.5,42569,4451,8000,0.198118
4.5,43258,4514,1,6.534068
4.5,43258,4514,2,4.844180
4.5,43258,4514,5,3.308206
4.5,43258,4514,10,1.248378
4.5,43258,4514,20,0.713154
4.5,43258,4514,50,0.680927
4.5,43258,4514,100,0.484506
4.5,43258,4514,200,0.704548
4.5,43258,4514,300,0.630632
4.5,43258,4514,500,0.967369
4.5,43258,4514,700,0.513025
4.5,43258,4514,1000,0.856695
4.5,43258,4514,1500,0.600138
4.5,43258,4514,2000,0.329151
4.5,43258,4514,3000,0.620253
4.5,43258,4514,4000,0.415202
4.5,43258,4514,5000,0.283024
4.5,43258,4514,6000,0.184960
4.5,43258,4514,7000,0.305486
4.5,43258,4514,8000,0.237766
4.5,43413,4527,1,5.188144
4.5,43413,4527,2,3.469454
4.5,43413,4527,5,1.878969
4.5,43413,4527,10,0.576697
4.5,43413,4527,20,0.865885
4.5,43413,4527,50,0.999651
4.5,43413,4527,100,0.215923
4.5,43413,4527,200,0.268811
4.5,43413,4527,300,1.321579
4.5,43413,4527,500,1.171687
4.5,43413,4527,700,0.860958
4.5,43413,4527,1000,0.837640
4.5,43413,4527,1500,1.394029
4.5,43413,4527,2000,1.389551
4.5,43413,4527,3000,1.033881
4.5,43413,4527,4000,0.673736
4.5,43413,4527,5000,0.687223
4.5,43413,4527,6000,0.469563
4.5,43413,4527,7000,0.240344
4.5,43413,4527,8000,0.166431
4.5,44484,4622,1,1.140006
4.5,44484,4622,2,0.501033
4.5,44484,4622,5,2.021598
4.5,44484,4622,10,5.201657
4.5,44484,4622,20,4.050012
4.5,44484,4622,50,2.305237
4.5,44484,4622,100,3.207115
4.5,44484,4622,200,2.839386
4.5,44484,4622,300,1.904976
4.5,44484,4622,500,1.451444
4.5,44484,4622,700,0.812638
4.5,44484,4622,1000,0.958075
4.5,44484,4622,1500,0.335369
4.5,44484,4622,2000,0.314667
4.5,44484,4622,3000,0.057262
4.5,44484,4622,4000,0.045086
4.5,44484,4622,5000,0.179562
4.5,44484,4622,6000,0.289830
4.5,44484,4622,7000,0.607454
4.5,44484,4622,8000,0.633401
4.5,44811,4657,1,5.915210
4.5,44811,4657,2,4.388742
4.5,44811,4657,5,3.011215
4.5,44811,4657,10,0.383784
4.5,44811,4657,20,1.671276
4.5,44811,4657,50,1.369059
4.5,44811,4657,100,1.158639
4.5,44811,4657,200,0.976765
4.5,44811,4657,300,0.008294
4.5,44811,4657,500,0.593528
4.5,44811,4657,700,1.138557
4.5,44811,4657,1000,0.860186
4.5,44811,4657,1500,0.794141
4.5,44811,4657,2000,0.503907
4.5,44811,4657,3000,0.343908
4.5,44811,4657,4000,0.318473
4.5,44811,4657,5000,0.251213
4.5,44811,4657,6000,0.373768
4.5,44811,4657,7000,0.328248
4.5,44811,4657,8000,0.242263
4.5,45136,4685,1,3.878377
4.5,45136,4685,2,2.502657
4.5,45136,4685,5,1.301728
4.5,45136,4685,10,0.483965
4.5,45136,4685,20,0.749551
4.5,45136,4685,50,0.925615
4.5,45136,4685,100,0.722427
4.5,45136,4685,200,0.616364
4.5,45136,4685,300,0.227142
4.5,45136,4685,500,0.173643
4.5,45136,4685,700,0.309699
4.5,45136,4685,1000,0.356722
4.5,45136,4685,1500,0.069476
4.5,45136,4685,2000,0.263330
4.5,45136,4685,3000,0.498927
4.5,45136,4685,4000,0.107553
4.5,45136,4685,5000,0.385556
4.5,45136,4685,6000,0.400930
4.5,45136,4685,7000,0.522981
4.5,45136,4685,8000,0.581165
4.5,45188,4690,1,4.072616
4.5,45188,4690,2,2.724154
4.5,45188,4690,5,1.553770
4.5,45188,4690,10,0.075934
4.5,45188,4690,20,1.132011
4.5,45188,4690,50,0.638764
4.5,45188,4690,100,0.365174
4.5,45188,4690,200,0.008866
4.5,45188,4690,300,0.677047
4.5,45188,4690,500,0.937491
4.5,45188,4690,700,0.880598
4.5,45188,4690,1000,0.730379
4.5,45188,4690,1500,0.000951
4.5,45188,4690,2000,0.160282
4.5,45188,4690,3000,0.288590
4.5,45188,4690,4000,0.047227
4.5,45188,4690,5000,0.115890
4.5,45188,4690,6000,0.175409
4.5,45188,4690,7000,0.196917
4.5,45188,4690,8000,0.128325
4.5,45386,4708,1,3.773798
4.5,45386,4708,2,2.536421
4.5,45386,4708,5,1.486308
4.5,45386,4708,10,0.490129
4.5,45386,4708,20,1.561255
4.5,45386,4708,50,0.229139
4.5,45386,4708,100,0.388155
4.5,45386,4708,200,1.212012
4.5,45386,4708,300,0.630383
4.5,45386,4708,500,0.255836
4.5,45386,4708,700,0.238124
4.5,45386,4708,1000,0.247874
4.5,45386,4708,1500,0.587387
4.5,45386,4708,2000,0.484151
4.5,45386,4708,3000,0.023085
4.5,45386,4708,4000,0.098281
4.5,45386,4708,5000,0.144177
4.5,45386,4708,6000,0.055767
4.5,45386,4708,7000,0.113892
4.5,45386,4708,8000,0.210902
4.5,45799,4743,1,0.603695
4.5,45799,4743,2,0.368821
4.5,45799,4743,5,1.158001
4.5,45799,4743,10,0.724153
4.5,45799,4743,20,0.108572
4.5,45799,4743,50,0.645125
4.5,45799,4743,100,0.245832
4.5,45799,4743,200,0.890106
4.5,45799,4743,300,0.538156
4.5,45799,4743,500,1.149905
4.5,45799,4743,700,0.818053
4.5,45799,4743,1000,0.580176
4.5,45799,4743,1500,0.179078
4.5,45799,4743,2000,0.101747
4.5,45799,4743,3000,0.288972
4.5,45799,4743,4000,0.088879
4.5,45799,4743,5000,0.332914
4.5,45799,4743,6000,0.397735
4.5,45799,4743,7000,0.309953
4.5,45799,4743,8000,0.244855
4.5,46580,4813,1,1.592755
4.5,46580,4813,2,1.976144
4.5,46580,4813,5,2.302653
4.5,46580,4813,10,0.504979
4.5,46580,4813,20,0.043620
4.5,46580,4813,50,0.712217
4.5,46580,4813,100,0.657375
4.5,46580,4813,200,0.766520
4.5,46580,4813,300,0.217140
4.5,46580,4813,500,0.201355
4.5,46580,4813,700,0.394022
4.5,46580,4813,1000,0.208271
4.5,46580,4813,1500,0.282284
4.5,46580,4813,2000,0.284060
4.5,46580,4813,3000,0.170164
4.5,46580,4813,4000,0.147085
4.5,46580,4813,5000,0.091910
4.5,46580,4813,6000,0.012198
4.5,46580,4813,7000,0.233747
4.5,46580,4813,8000,0.103111
4.5,46629,4817,1,2.123351
4.5,46629,4817,2,2.467341
4.5,46629,4817,5,2.768289
4.5,46629,4817,10,0.148053
4.5,46629,4817,20,0.472208
4.5,46629,4817,50,0.189704
4.5,46629,4817,100,1.023048
4.5,46629,4817,200,1.511578
4.5,46629,4817,300,1.113005
4.5,46629,4817,500,0.867468
4.5,46629,4817,700,0.895976
4.5,46629,4817,1000,0.883772
4.5,46629,4817,1500,0.583549
4.5,46629,4817,2000,0.720711
4.5,46629,4817,3000,0.619271
4.5,46629,4817,4000,0.613454
4.5,46629,4817,5000,0.358923
4.5,46629,4817,6000,0.312600
4.5,46629,4817,7000,0.043843
4.5,46629,4817,8000,0.103543
4.5,46670,4822,1,0.914364
4.5,46670,4822,2,1.225257
4.5,46670,4822,5,1.505234
4.5,46670,4822,10,1.497085
4.5,46670,4822,20,0.817939
4.5,46670,4822,50,1.389347
4.5,46670,4822,100,0.345682
4.5,46670,4822,200,0.439557
4.5,46670,4822,300,0.263039
4.5,46670,4822,500,0.229036
4.5,46670,4822,700,0.277959
4.5,46670,4822,1000,0.385692
4.5,46670,4822,1500,0.376215
4.5,46670,4822,2000,0.207186
4.5,46670,4822,3000,0.236890
4.5,46670,4822,4000,0.242009
4.5,46670,4822,5000,0.053173
4.5,46670,4822,6000,0.065353
4.5,46670,4822,7000,0.287894
4.5,46670,4822,8000,0.345987
5.0,104127,9946,1,1.345718
5.0,104127,9946,2,0.971539
5.0,104127,9946,5,2.450118
5.0,104127,9946,10,0.122878
5.0,104127,9946,20,0.997123
5.0,104127,9946,50,0.447530
5.0,104127,9946,100,1.648833
5.0,104127,9946,200,2.784939
5.0,104127,9946,300,1.782469
5.0,104127,9946,500,1.810351
5.0,104127,9946,700,1.077112
5.0,104127,9946,1000,0.964458
5.0,104127,9946,1500,0.701274
5.0,104127,9946,2000,0.751685
5.0,104127,9946,3000,0.759052
5.0,104127,9946,4000,1.341354
5.0,104127,9946,5000,1.114580
5.0,104127,9946,6000,0.970959
5.0,104127,9946,7000,0.811110
5.0,104127,9946,8000,1.095226
5.0,105272,10044,1,1.053565
5.0,105272,10044,2,1.542020
5.0,105272,10044,5,2.354864
5.0,105272,10044,10,0.695456
5.0,105272,10044,20,0.959275
5.0,105272,10044,50,0.310361
5.0,105272,10044,100,0.316519
5.0,105272,10044,200,1.010153
5.0,105272,10044,300,1.364255
5.0,105272,10044,500,0.116432
5.0,105272,10044,700,1.166218
5.0,105272,10044,1000,1.380818
5.0,105272,10044,1500,1.459416
5.0,105272,10044,2000,1.798815
5.0,105272,10044,3000,1.894118
5.0,105272,10044,4000,1.549380
5.0,105272,10044,5000,0.834773
5.0,105272,10044,6000,0.598599
5.0,105272,10044,7000,0.517476
5.0,105272,10044,8000,0.513663
5.0,105977,10104,1,0.573459
5.0,105977,10104,2,2.128125
5.0,105977,10104,5,2.470722
5.0,105977,10104,10,1.354017
5.0,105977,10104,20,1.145359
5.0,105977,10104,50,0.466926
5.0,105977,10104,100,2.812080
5.0,105977,10104,200,0.708478
5.0,105977,10104,300,1.139052
5.0,105977,10104,500,1.057609
5.0,105977,10104,700,2.020611
5.0,105977,10104,1000,1.522963
5.0,105977,10104,1500,1.169207
5.0,105977,10104,2000,1.081685
5.0,105977,10104,3000,0.493990
5.0,105977,10104,4000,0.645913
5.0,105977,10104,5000,0.821224
5.0,105977,10104,6000,0.997236
5.0,105977,10104,7000,1.097167
5.0,105977,10104,8000,0.922674
5.0,107147,10211,1,7.259260
5.0,107147,10211,2,4.496107
5.0,107147,10211,5,4.991995
5.0,107147,10211,10,5.168754
5.0,107147,10211,20,6.016925
5.0,107147,10211,50,5.538931
5.0,107147,10211,100,5.874274
5.0,107147,10211,200,3.055358
5.0,107147,10211,300,1.751110
5.0,107147,10211,500,0.769488
5.0,107147,10211,700,0.263481
5.0,107147,10211,1000,0.946564
5.0,107147,10211,1500,0.530642
5.0,107147,10211,2000,0.700200
5.0,107147,10211,3000,0.517900
5.0,107147,10211,4000,0.218672
5.0,107147,10211,5000,0.353334
5.0,107147,10211,6000,0.239334
5.0,107147,10211,7000,0.502468
5.0,107147,10211,8000,0.478318
5.0,108179,10290,1,2.174033
5.0,108179,10290,2,4.873288
5.0,108179,10290,5,3.627406
5.0,108179,10290,10,4.159142
5.0,108179,10290,20,3.116845
5.0,108179,10290,50,3.502681
5.0,108179,10290,100,1.016332
5.0,108179,10290,200,0.732693
5.0,108179,10290,300,0.620312
5.0,108179,10290,500,2.015433
5.0,108179,10290,700,1.470400
5.0,108179,10290,1000,0.635805
5.0,108179,10290,1500,1.705194
5.0,108179,10290,2000,0.995535
5.0,108179,10290,3000,0.770329
5.0,108179,10290,4000,0.442550
5.0,108179,10290,5000,0.620075
5.0,108179,10290,6000,0.467962
5.0,108179,10290,7000,0.279198
5.0,108179,10290,8000,0.236151
5.0,109338,10394,1,2.552701
5.0,109338,10394,2,0.051351
5.0,109338,10394,5,2.083162
5.0,109338,10394,10,1.034753
5.0,109338,10394,20,1.804165
5.0,109338,10394,50,2.098403
5.0,109338,10394,100,0.403695
5.0,109338,10394,200,0.940879
5.0,109338,10394,300,0.741732
5.0,109338,10394,500,0.525225
5.0,109338,10394,700,0.771074
5.0,109338,10394,1000,0.127254
5.0,109338,10394,1500,0.476406
5.0,109338,10394,2000,0.107551
5.0,109338,10394,3000,0.817058
5.0,109338,10394,4000,0.449456
5.0,109338,10394,5000,0.424650
5.0,109338,10394,6000,0.454219
5.0,109338,10394,7000,0.541592
5.0,109338,10394,8000,0.405794
5.0,112521,10664,1,0.062846
5.0,112521,10664,2,1.326907
5.0,112521,10664,5,2.012063
5.0,112521,10664,10,1.186634
5.0,112521,10664,20,0.228682
5.0,112521,10664,50,0.257946
5.0,112521,10664,100,0.515530
5.0,112521,10664,200,0.152723
5.0,112521,10664,300,0.063966
5.0,112521,10664,500,0.471691
5.0,112521,10664,700,1.836048
5.0,112521,10664,1000,1.786848
5.0,112521,10664,1500,0.838442
5.0,112521,10664,2000,0.213864
5.0,112521,10664,3000,0.480028
5.0,112521,10664,4000,0.712183
5.0,112521,10664,5000,0.662243
5.0,112521,10664,6000,0.681214
5.0,112521,10664,7000,0.650057
5.0,112521,10664,8000,0.522695
5.0,113317,10735,1,2.938214
5.0,113317,10735,2,1.920137
5.0,113317,10735,5,5.300770
5.0,113317,10735,10,4.747028
5.0,113317,10735,20,3.615150
5.0,113317,10735,50,3.794050
5.0,113317,10735,100,2.470181
5.0,113317,10735,200,2.265650
5.0,113317,10735,300,1.884506
5.0,113317,10735,500,0.818947
5.0,113317,10735,700,2.276208
5.0,113317,10735,1000,2.509469
5.0,113317,10735,1500,1.995370
5.0,113317,10735,2000,2.142980
5.0,113317,10735,3000,1.254601
5.0,113317,10735,4000,0.568260
5.0,113317,10735,5000,0.140075
5.0,113317,10735,6000,0.445469
5.0,113317,10735,7000,0.211058
5.0,113317,10735,8000,0.203858
5.0,114529,10830,1,5.782383
5.0,114529,10830,2,6.196337
5.0,114529,10830,5,3.005930
5.0,114529,10830,10,3.165722
5.0,114529,10830,20,4.178919
5.0,114529,10830,50,3.238783
5.0,114529,10830,100,2.922942
5.0,114529,10830,200,2.189020
5.0,114529,10830,300,2.238929
5.0,114529,10830,500,2.610058
5.0,114529,10830,700,1.729270
5.0,114529,10830,1000,0.576937
5.0,114529,10830,1500,0.005178
5.0,114529,10830,2000,0.192979
5.0,114529,10830,3000,0.021609
5.0,114529,10830,4000,0.184821
5.0,114529,10830,5000,0.574055
5.0,114529,10830,6000,0.441737
5.0,114529,10830,7000,0.238202
5.0,114529,10830,8000,0.200330
5.0,115637,10926,1,4.598502
5.0,115637,10926,2,4.442720
5.0,115637,10926,5,1.689234
5.0,115637,10926,10,1.603914
5.0,115637,10926,20,2.164404
5.0,115637,10926,50,1.914584
5.0,115637,10926,100,1.308715
5.0,115637,10926,200,1.980062
5.0,115637,10926,300,0.650127
5.0,115637,10926,500,1.072468
5.0,115637,10926,700,0.625520
5.0,115637,10926,1000,2.159522
5.0,115637,10926,1500,2.523742
5.0,115637,10926,2000,2.105077
5.0,115637,10926,3000,1.127189
5.0,115637,10926,4000,1.040849
5.0,115637,10926,5000,0.511422
5.0,115637,10926,6000,0.393070
5.0,115637,10926,7000,0.788570
5.0,115637,10926,8000,0.732003
5.0,115984,10963,1,2.707843
5.0,115984,10963,2,3.041653
5.0,115984,10963,5,5.610019
5.0,115984,10963,10,5.739672
5.0,115984,10963,20,5.365914
5.0,115984,10963,50,5.207121
5.0,115984,10963,100,5.607938
5.0,115984,10963,200,3.819541
5.0,115984,10963,300,3.746837
5.0,115984,10963,500,2.009032
5.0,115984,10963,700,2.011933
5.0,115984,10963,1000,0.506148
5.0,115984,10963,1500,0.319626
5.0,115984,10963,2000,0.209822
5.0,115984,10963,3000,0.454908
5.0,115984,10963,4000,0.252410
5.0,115984,10963,5000,0.377933
5.0,115984,10963,6000,0.703433
5.0,115984,10963,7000,0.728274
5.0,115984,10963,8000,0.518146
5.0,119076,11220,1,4.870198
5.0,119076,11220,2,3.086528
5.0,119076,11220,5,2.928844
5.0,119076,11220,10,3.034473
5.0,119076,11220,20,1.866730
5.0,119076,11220,50,1.016144
5.0,119076,11220,100,0.810683
5.0,119076,11220,200,0.362355
5.0,119076,11220,300,0.364340
5.0,119076,11220,500,1.715094
5.0,119076,11220,700,1.487404
5.0,119076,11220,1000,1.491599
5.0,119076,11220,1500,0.770755
5.0,119076,11220,2000,0.600934
5.0,119076,11220,3000,0.103664
5.0,119076,11220,4000,0.008864
5.0,119076,11220,5000,0.131624
5.0,119076,11220,6000,0.534419
5.0,119076,11220,7000,0.417620
5.0,119076,11220,8000,0.245706
5.0,119755,11277,1,5.966331
5.0,119755,11277,2,3.921843
5.0,119755,11277,5,4.400399
5.0,119755,11277,10,4.633860
5.0,119755,11277,20,3.360003
5.0,119755,11277,50,1.760774
5.0,119755,11277,100,0.590246
5.0,119755,11277,200,0.132568
5.0,119755,11277,300,0.367963
5.0,119755,11277,500,0.293689
5.0,119755,11277,700,0.798658
5.0,119755,11277,1000,0.056314
5.0,119755,11277,1500,0.609101
5.0,119755,11277,2000,0.709881
5.0,119755,11277,3000,0.283178
5.0,119755,11277,4000,0.152081
5.0,119755,11277,5000,0.221524
5.0,119755,11277,6000,0.024195
5.0,119755,11277,7000,0.096036
5.0,119755,11277,8000,0.012258
5.0,120975,11387,1,0.342494
5.0,120975,11387,2,2.096259
5.0,120975,11387,5,0.475697
5.0,120975,11387,10,0.059681
5.0,120975,11387,20,1.187962
5.0,120975,11387,50,2.168048
5.0,120975,11387,100,1.964698
5.0,120975,11387,200,1.942197
5.0,120975,11387,300,2.019789
5.0,120975,11387,500,1.915634
5.0,120975,11387,700,0.935541
5.0,120975,11387,1000,0.289471
5.0,120975,11387,1500,0.488462
5.0,120975,11387,2000,0.551033
5.0,120975,11387,3000,0.539328
5.0,120975,11387,4000,0.903959
5.0,120975,11387,5000,0.167688
5.0,120975,11387,6000,0.308819
5.0,120975,11387,7000,0.514591
5.0,120975,11387,8000,0.733162
5.0,121312,11414,1,2.171712
5.0,121312,11414,2,0.357415
5.0,121312,11414,5,1.567906
5.0,121312,11414,10,2.012615
5.0,121312,11414,20,1.000027
5.0,121312,11414,50,0.640673
5.0,121312,11414,100,1.736184
5.0,121312,11414,200,1.696761
5.0,121312,11414,300,1.884813
5.0,121312,11414,500,3.345110
5.0,121312,11414,700,2.460585
5.0,121312,11414,1000,1.191724
5.0,121312,11414,1500,1.129994
5.0,121312,11414,2000,1.146720
5.0,121312,11414,3000,0.833191
5.0,121312,11414,4000,0.574489
5.0,121312,11414,5000,0.258811
5.0,121312,11414,6000,0.318176
5.0,121312,11414,7000,0.373893
5.0,121312,11414,8000,0.110377
5.0,121807,11460,1,1.485200
5.0,121807,11460,2,4.131536
5.0,121807,11460,5,1.774311
5.0,121807,11460,10,1.310791
5.0,121807,11460,20,2.100439
5.0,121807,11460,50,1.372252
5.0,121807,11460,100,0.553489
5.0,121807,11460,200,0.788871
5.0,121807,11460,300,0.986202
5.0,121807,11460,500,0.012840
5.0,121807,11460,700,0.349624
5.0,121807,11460,1000,0.172115
5.0,121807,11460,1500,0.684090
5.0,121807,11460,2000,0.830715
5.0,121807,11460,3000,0.723736
5.0,121807,11460,4000,0.702004
5.0,121807,11460,5000,0.532328
5.0,121807,11460,6000,0.544722
5.0,121807,11460,7000,0.633016
5.0,121807,11460,8000,0.800437
5.0,121832,11460,1,0.653254
5.0,121832,11460,2,1.998501
5.0,121832,11460,5,0.379947
5.0,121832,11460,10,0.843621
5.0,121832,11460,20,0.066765
5.0,121832,11460,50,0.851748
5.0,121832,11460,100,2.792170
5.0,121832,11460,200,3.036813
5.0,121832,11460,300,3.200881
5.0,121832,11460,500,2.097202
5.0,121832,11460,700,2.285642
5.0,121832,11460,1000,1.491376
5.0,121832,11460,1500,0.712304
5.0,121832,11460,2000,0.325637
5.0,121832,11460,3000,0.465084
5.0,121832,11460,4000,0.469063
5.0,121832,11460,5000,0.289147
5.0,121832,11460,6000,0.179796
5.0,121832,11460,7000,0.460195
5.0,121832,11460,8000,0.391858
5.0,129358,12106,1,2.307483
5.0,129358,12106,2,4.346664
5.0,129358,12106,5,0.696636
5.0,129358,12106,10,2.147646
5.0,129358,12106,20,2.088363
5.0,129358,12106,50,0.990838
5.0,129358,12106,100,0.525973
5.0,129358,12106,200,0.268277
5.0,129358,12106,300,0.806543
5.0,129358,12106,500,1.326454
5.0,129358,12106,700,0.989646
5.0,129358,12106,1000,0.222931
5.0,129358,12106,1500,0.675001
5.0,129358,12106,2000,0.274179
5.0,129358,12106,3000,0.168478
5.0,129358,12106,4000,0.004086
5.0,129358,12106,5000,0.005136
5.0,129358,12106,6000,0.189931
5.0,129358,12106,7000,0.004893
5.0,129358,12106,8000,0.043639
5.0,132065,12332,1,2.394546
5.0,132065,12332,2,1.439275
5.0,132065,12332,5,2.839732
5.0,132065,12332,10,2.034737
5.0,132065,12332,20,0.304020
5.0,132065,12332,50,1.328869
5.0,132065,12332,100,0.194133
5.0,132065,12332,200,1.180774
5.0,132065,12332,300,1.213856
5.0,132065,12332,500,0.018221
5.0,132065,12332,700,0.826931
5.0,132065,12332,1000,0.051279
5.0,132065,12332,1500,0.457517
5.0,132065,12332,2000,0.463225
5.0,132065,12332,3000,0.260603
